Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
3	28282	True	5	50	2	4	2	model-28282.graphml	T17	10336
3	28284	True	5	50	2	4	2	model-28284.graphml	T17	86191
3	28286	True	5	50	2	4	2	model-28286.graphml	T12	60943
3	28287	True	5	50	2	4	2	model-28287.graphml	T20	79385
3	28288	True	5	50	2	4	2	model-28288.graphml	T23	7158
3	28290	True	5	50	2	4	2	model-28290.graphml	T20	13522
3	28292	True	5	60	2	4	2	model-28292.graphml	T12	37331
3	28293	True	5	60	2	4	2	model-28293.graphml	T17	5538
3	28294	True	5	60	2	4	2	model-28294.graphml	T23	43531
3	28300	True	5	60	2	4	2	model-28300.graphml	T23	123031
3	28306	True	5	70	2	4	2	model-28306.graphml	T8	133528
3	28307	True	5	70	2	4	2	model-28307.graphml	T20	123186
3	28308	True	5	70	2	4	2	model-28308.graphml	T8	59632
3	28309	True	5	70	2	4	2	model-28309.graphml	T20	282475
1	28353	True	5	50	0	8	0	model-28353.graphml	T14	36729
1	28354	True	5	50	0	8	0	model-28354.graphml	T9	17963
1	28355	True	5	50	0	8	0	model-28355.graphml	T29	42396
1	28357	True	5	50	0	8	0	model-28357.graphml	T24	26951
1	28358	True	5	50	0	8	0	model-28358.graphml	T14	13198
1	28360	True	5	50	0	8	0	model-28360.graphml	T34	6584
1	28368	True	5	60	0	8	0	model-28368.graphml	T4	96721
2	28421	True	5	50	0	8	0	model-28421.graphml	T23	17696
2	28423	True	5	50	0	8	0	model-28423.graphml	T4	17365
2	28425	True	5	50	0	8	0	model-28425.graphml	T4	18256
2	28426	True	5	50	0	8	0	model-28426.graphml	T7	11662
2	28427	True	5	50	0	8	0	model-28427.graphml	T20	18542
2	28428	True	5	50	0	8	0	model-28428.graphml	T23	14477
2	28430	True	5	50	0	8	0	model-28430.graphml	T29	31183
3	28493	True	5	50	0	8	0	model-28493.graphml	T24	30782
3	28495	True	5	50	0	8	0	model-28495.graphml	T10	34262
3	28496	True	5	50	0	8	0	model-28496.graphml	T15	37588
1	28561	True	5	50	0	8	1	model-28561.graphml	T39	37547
1	28562	True	5	50	0	8	1	model-28562.graphml	T9	19733
1	28564	True	5	50	0	8	1	model-28564.graphml	T14	36652
1	28565	True	5	50	0	8	1	model-28565.graphml	T9	33836
1	28566	True	5	50	0	8	1	model-28566.graphml	T4	25696
1	28568	True	5	50	0	8	1	model-28568.graphml	T9	30631
1	28569	True	5	50	0	8	1	model-28569.graphml	T19	25337
1	28570	True	5	50	0	8	1	model-28570.graphml	T34	18130
2	28631	True	5	50	0	8	1	model-28631.graphml	T19	28912
2	28633	True	5	50	0	8	1	model-28633.graphml	T24	28586
2	28635	True	5	50	0	8	1	model-28635.graphml	T24	47022
2	28639	True	5	50	0	8	1	model-28639.graphml	T26	19598
3	28704	True	5	50	0	8	1	model-28704.graphml	T4	54647
3	28705	True	5	50	0	8	1	model-28705.graphml	T27	32597
3	28707	True	5	50	0	8	1	model-28707.graphml	T21	89563
3	28708	True	5	50	0	8	1	model-28708.graphml	T15	44948
3	28709	True	5	50	0	8	1	model-28709.graphml	T4	13912
3	28710	True	5	50	0	8	1	model-28710.graphml	T28	23326
3	28716	True	5	60	0	8	1	model-28716.graphml	T27	29646
1	28772	True	5	50	0	8	2	model-28772.graphml	T24	29827
1	28774	True	5	50	0	8	2	model-28774.graphml	T29	25688
1	28776	True	5	50	0	8	2	model-28776.graphml	T9	34827
1	28777	True	5	50	0	8	2	model-28777.graphml	T4	17724
1	28778	True	5	50	0	8	2	model-28778.graphml	T34	26706
1	28780	True	5	50	0	8	2	model-28780.graphml	T29	47947
1	28783	True	5	60	0	8	2	model-28783.graphml	T9	35294
1	28785	True	5	60	0	8	2	model-28785.graphml	T24	48051
1	28787	True	5	60	0	8	2	model-28787.graphml	T14	38826
2	28843	True	5	50	0	8	2	model-28843.graphml	T19	18992
2	28844	True	5	50	0	8	2	model-28844.graphml	T20	7835
2	28845	True	5	50	0	8	2	model-28845.graphml	T19	29677
2	28846	True	5	50	0	8	2	model-28846.graphml	T20	24488
2	28847	True	5	50	0	8	2	model-28847.graphml	T6	18679
2	28848	True	5	50	0	8	2	model-28848.graphml	T14	24673
2	28851	True	5	60	0	8	2	model-28851.graphml	T28	29086
2	28859	True	5	60	0	8	2	model-28859.graphml	T19	50903
3	28911	True	5	50	0	8	2	model-28911.graphml	T19	87087
3	28912	True	5	50	0	8	2	model-28912.graphml	T26	37832
3	28914	True	5	50	0	8	2	model-28914.graphml	T8	33503
3	28916	True	5	50	0	8	2	model-28916.graphml	T18	20697
3	28917	True	5	50	0	8	2	model-28917.graphml	T26	17264
3	28928	True	5	60	0	8	2	model-28928.graphml	T26	41197
3	28930	True	5	60	0	8	2	model-28930.graphml	T19	15916
1	28981	True	5	50	1	8	0	model-28981.graphml	T14	25535
1	28982	True	5	50	1	8	0	model-28982.graphml	T4	36698
1	28983	True	5	50	1	8	0	model-28983.graphml	T19	11146
1	28984	True	5	50	1	8	0	model-28984.graphml	T4	42368
1	28985	True	5	50	1	8	0	model-28985.graphml	T4	15788
1	28986	True	5	50	1	8	0	model-28986.graphml	T24	18865
1	28987	True	5	50	1	8	0	model-28987.graphml	T19	22124
1	28989	True	5	50	1	8	0	model-28989.graphml	T39	7823
1	28990	True	5	50	1	8	0	model-28990.graphml	T14	4455
1	28994	True	5	60	1	8	0	model-28994.graphml	T34	3915
1	28996	True	5	60	1	8	0	model-28996.graphml	T19	85948
1	28998	True	5	60	1	8	0	model-28998.graphml	T4	24422
1	28999	True	5	60	1	8	0	model-28999.graphml	T9	22309
1	29004	True	5	70	1	8	0	model-29004.graphml	T14	7975
2	29051	True	5	50	1	8	0	model-29051.graphml	T13	27537
2	29052	True	5	50	1	8	0	model-29052.graphml	T26	20122
2	29053	True	5	50	1	8	0	model-29053.graphml	T27	28011
2	29054	True	5	50	1	8	0	model-29054.graphml	T4	122278
2	29055	True	5	50	1	8	0	model-29055.graphml	T14	29868
2	29056	True	5	50	1	8	0	model-29056.graphml	T13	7494
2	29057	True	5	50	1	8	0	model-29057.graphml	T26	11275
2	29058	True	5	50	1	8	0	model-29058.graphml	T13	19245
2	29059	True	5	50	1	8	0	model-29059.graphml	T21	21670
2	29060	True	5	50	1	8	0	model-29060.graphml	T13	13881
2	29061	True	5	60	1	8	0	model-29061.graphml	T26	20783
2	29067	True	5	60	1	8	0	model-29067.graphml	T8	41926
2	29071	True	5	70	1	8	0	model-29071.graphml	T8	24898
2	29078	True	5	70	1	8	0	model-29078.graphml	T8	74272
3	29121	True	5	50	1	8	0	model-29121.graphml	T26	19221
3	29122	True	5	50	1	8	0	model-29122.graphml	T19	38596
3	29125	True	5	50	1	8	0	model-29125.graphml	T19	27537
3	29126	True	5	50	1	8	0	model-29126.graphml	T15	34137
3	29127	True	5	50	1	8	0	model-29127.graphml	T26	18823
3	29130	True	5	50	1	8	0	model-29130.graphml	T15	107661
3	29133	True	5	60	1	8	0	model-29133.graphml	T25	41692
3	29136	True	5	60	1	8	0	model-29136.graphml	T7	10613
3	29146	True	5	70	1	8	0	model-29146.graphml	T7	54455
1	29191	True	5	50	1	8	1	model-29191.graphml	T29	29851
1	29192	True	5	50	1	8	1	model-29192.graphml	T4	77646
1	29193	True	5	50	1	8	1	model-29193.graphml	T9	68107
1	29194	True	5	50	1	8	1	model-29194.graphml	T34	9270
1	29195	True	5	50	1	8	1	model-29195.graphml	T29	69344
1	29196	True	5	50	1	8	1	model-29196.graphml	T24	24400
1	29197	True	5	50	1	8	1	model-29197.graphml	T24	26186
1	29198	True	5	50	1	8	1	model-29198.graphml	T9	38788
1	29199	True	5	50	1	8	1	model-29199.graphml	T14	13056
1	29200	True	5	50	1	8	1	model-29200.graphml	T29	1284
1	29203	True	5	60	1	8	1	model-29203.graphml	T9	33700
1	29209	True	5	60	1	8	1	model-29209.graphml	T24	5814
1	29210	True	5	60	1	8	1	model-29210.graphml	T29	12091
1	29214	True	5	70	1	8	1	model-29214.graphml	T29	38496
1	29220	True	5	70	1	8	1	model-29220.graphml	T29	33002
2	29262	True	5	50	1	8	1	model-29262.graphml	T27	34662
2	29263	True	5	50	1	8	1	model-29263.graphml	T11	16729
2	29264	True	5	50	1	8	1	model-29264.graphml	T16	24069
2	29265	True	5	50	1	8	1	model-29265.graphml	T5	54123
2	29266	True	5	50	1	8	1	model-29266.graphml	T16	42849
2	29267	True	5	50	1	8	1	model-29267.graphml	T16	89615
2	29269	True	5	50	1	8	1	model-29269.graphml	T4	24888
2	29270	True	5	50	1	8	1	model-29270.graphml	T27	5202
2	29272	True	5	60	1	8	1	model-29272.graphml	T11	1460
2	29274	True	5	60	1	8	1	model-29274.graphml	T27	141355
2	29277	True	5	60	1	8	1	model-29277.graphml	T11	8235
2	29280	True	5	60	1	8	1	model-29280.graphml	T5	17549
3	29332	True	5	50	1	8	1	model-29332.graphml	T26	32539
3	29333	True	5	50	1	8	1	model-29333.graphml	T20	2111
3	29336	True	5	50	1	8	1	model-29336.graphml	T15	47887
3	29337	True	5	50	1	8	1	model-29337.graphml	T5	26064
3	29338	True	5	50	1	8	1	model-29338.graphml	T13	5528
3	29347	True	5	60	1	8	1	model-29347.graphml	T11	29796
1	29401	True	5	50	1	8	2	model-29401.graphml	T4	32588
1	29402	True	5	50	1	8	2	model-29402.graphml	T39	19500
1	29403	True	5	50	1	8	2	model-29403.graphml	T24	13001
1	29404	True	5	50	1	8	2	model-29404.graphml	T34	60632
1	29405	True	5	50	1	8	2	model-29405.graphml	T39	21542
1	29406	True	5	50	1	8	2	model-29406.graphml	T24	17180
1	29407	True	5	50	1	8	2	model-29407.graphml	T19	50397
1	29408	True	5	50	1	8	2	model-29408.graphml	T29	31714
1	29409	True	5	50	1	8	2	model-29409.graphml	T4	68371
1	29410	True	5	50	1	8	2	model-29410.graphml	T29	20668
1	29413	True	5	60	1	8	2	model-29413.graphml	T9	1590
1	29414	True	5	60	1	8	2	model-29414.graphml	T14	129373
1	29415	True	5	60	1	8	2	model-29415.graphml	T29	5032
1	29417	True	5	60	1	8	2	model-29417.graphml	T4	22240
1	29418	True	5	60	1	8	2	model-29418.graphml	T4	15536
1	29419	True	5	60	1	8	2	model-29419.graphml	T19	128969
1	29420	True	5	60	1	8	2	model-29420.graphml	T39	66547
1	29423	True	5	70	1	8	2	model-29423.graphml	T24	6046
1	29426	True	5	70	1	8	2	model-29426.graphml	T14	19237
2	29472	True	5	50	1	8	2	model-29472.graphml	T32	8887
2	29474	True	5	50	1	8	2	model-29474.graphml	T24	15384
2	29475	True	5	50	1	8	2	model-29475.graphml	T20	16204
2	29477	True	5	50	1	8	2	model-29477.graphml	T6	49643
2	29479	True	5	50	1	8	2	model-29479.graphml	T29	16235
2	29480	True	5	50	1	8	2	model-29480.graphml	T29	2622
2	29481	True	5	60	1	8	2	model-29481.graphml	T4	36331
2	29485	True	5	60	1	8	2	model-29485.graphml	T15	29245
2	29487	True	5	60	1	8	2	model-29487.graphml	T20	5290
2	29488	True	5	60	1	8	2	model-29488.graphml	T32	42545
2	29489	True	5	60	1	8	2	model-29489.graphml	T11	70651
3	29541	True	5	50	1	8	2	model-29541.graphml	T6	21038
3	29542	True	5	50	1	8	2	model-29542.graphml	T18	24432
3	29543	True	5	50	1	8	2	model-29543.graphml	T26	34491
3	29544	True	5	50	1	8	2	model-29544.graphml	T13	217695
3	29548	True	5	50	1	8	2	model-29548.graphml	T26	40357
3	29549	True	5	50	1	8	2	model-29549.graphml	T5	41611
3	29550	True	5	50	1	8	2	model-29550.graphml	T26	4594
3	29553	True	5	60	1	8	2	model-29553.graphml	T6	5720
1	29611	True	5	50	2	8	0	model-29611.graphml	T39	8456
1	29612	True	5	50	2	8	0	model-29612.graphml	T9	5710
1	29613	True	5	50	2	8	0	model-29613.graphml	T39	45744
1	29614	True	5	50	2	8	0	model-29614.graphml	T29	18014
1	29615	True	5	50	2	8	0	model-29615.graphml	T24	47141
1	29616	True	5	50	2	8	0	model-29616.graphml	T39	16107
1	29617	True	5	50	2	8	0	model-29617.graphml	T24	33721
1	29618	True	5	50	2	8	0	model-29618.graphml	T9	3040
1	29619	True	5	50	2	8	0	model-29619.graphml	T4	4110
1	29620	True	5	50	2	8	0	model-29620.graphml	T19	34242
1	29622	True	5	60	2	8	0	model-29622.graphml	T29	53751
1	29623	True	5	60	2	8	0	model-29623.graphml	T14	2595
1	29624	True	5	60	2	8	0	model-29624.graphml	T29	20890
1	29625	True	5	60	2	8	0	model-29625.graphml	T4	34312
1	29628	True	5	60	2	8	0	model-29628.graphml	T24	3585
1	29629	True	5	60	2	8	0	model-29629.graphml	T4	52793
1	29630	True	5	60	2	8	0	model-29630.graphml	T14	109973
1	29638	True	5	70	2	8	0	model-29638.graphml	T39	13608
1	29639	True	5	70	2	8	0	model-29639.graphml	T29	1405
2	29681	True	5	50	2	8	0	model-29681.graphml	T24	3459
2	29683	True	5	50	2	8	0	model-29683.graphml	T13	29804
2	29684	True	5	50	2	8	0	model-29684.graphml	T28	21283
2	29685	True	5	50	2	8	0	model-29685.graphml	T19	49046
2	29687	True	5	50	2	8	0	model-29687.graphml	T28	55083
2	29688	True	5	50	2	8	0	model-29688.graphml	T4	16864
2	29689	True	5	50	2	8	0	model-29689.graphml	T11	76218
2	29690	True	5	50	2	8	0	model-29690.graphml	T28	39070
2	29692	True	5	60	2	8	0	model-29692.graphml	T11	54326
2	29695	True	5	60	2	8	0	model-29695.graphml	T18	76689
2	29697	True	5	60	2	8	0	model-29697.graphml	T18	47516
2	29701	True	5	70	2	8	0	model-29701.graphml	T13	47020
2	29702	True	5	70	2	8	0	model-29702.graphml	T28	54439
2	29720	True	5	80	2	8	0	model-29720.graphml	T6	11630
3	29752	True	5	50	2	8	0	model-29752.graphml	T8	16854
3	29754	True	5	50	2	8	0	model-29754.graphml	T21	30053
3	29756	True	5	50	2	8	0	model-29756.graphml	T8	23966
3	29757	True	5	50	2	8	0	model-29757.graphml	T20	60103
3	29758	True	5	50	2	8	0	model-29758.graphml	T22	60369
3	29759	True	5	50	2	8	0	model-29759.graphml	T8	146233
3	29766	True	5	60	2	8	0	model-29766.graphml	T14	17150
3	29767	True	5	60	2	8	0	model-29767.graphml	T8	161172
3	29768	True	5	60	2	8	0	model-29768.graphml	T13	76492
3	29769	True	5	60	2	8	0	model-29769.graphml	T8	21648
1	29821	True	5	50	2	8	1	model-29821.graphml	T14	9546
1	29822	True	5	50	2	8	1	model-29822.graphml	T19	14075
1	29823	True	5	50	2	8	1	model-29823.graphml	T24	16041
1	29824	True	5	50	2	8	1	model-29824.graphml	T9	5510
1	29825	True	5	50	2	8	1	model-29825.graphml	T24	36901
1	29826	True	5	50	2	8	1	model-29826.graphml	T34	3230
1	29827	True	5	50	2	8	1	model-29827.graphml	T4	3040
1	29828	True	5	50	2	8	1	model-29828.graphml	T24	11918
1	29829	True	5	50	2	8	1	model-29829.graphml	T4	38924
1	29830	True	5	50	2	8	1	model-29830.graphml	T34	14211
1	29831	True	5	60	2	8	1	model-29831.graphml	T34	6670
1	29833	True	5	60	2	8	1	model-29833.graphml	T29	12225
1	29834	True	5	60	2	8	1	model-29834.graphml	T9	2390
1	29836	True	5	60	2	8	1	model-29836.graphml	T29	34421
1	29837	True	5	60	2	8	1	model-29837.graphml	T29	14193
1	29838	True	5	60	2	8	1	model-29838.graphml	T4	4712
1	29839	True	5	60	2	8	1	model-29839.graphml	T24	5953
1	29840	True	5	60	2	8	1	model-29840.graphml	T19	41476
1	29842	True	5	70	2	8	1	model-29842.graphml	T14	43799
1	29845	True	5	70	2	8	1	model-29845.graphml	T29	110938
2	29891	True	5	50	2	8	1	model-29891.graphml	T23	30081
2	29892	True	5	50	2	8	1	model-29892.graphml	T14	6151
2	29893	True	5	50	2	8	1	model-29893.graphml	T29	13755
2	29894	True	5	50	2	8	1	model-29894.graphml	T28	11691
2	29898	True	5	50	2	8	1	model-29898.graphml	T13	96397
2	29899	True	5	50	2	8	1	model-29899.graphml	T23	364
2	29905	True	5	60	2	8	1	model-29905.graphml	T29	43577
2	29907	True	5	60	2	8	1	model-29907.graphml	T13	18351
2	29909	True	5	60	2	8	1	model-29909.graphml	T4	84574
3	29961	True	5	50	2	8	1	model-29961.graphml	T26	57569
3	29962	True	5	50	2	8	1	model-29962.graphml	T16	7730
3	29964	True	5	50	2	8	1	model-29964.graphml	T30	24251
3	29966	True	5	50	2	8	1	model-29966.graphml	T26	21577
3	29968	True	5	50	2	8	1	model-29968.graphml	T17	7023
3	29969	True	5	50	2	8	1	model-29969.graphml	T15	11380
3	29987	True	5	70	2	8	1	model-29987.graphml	T26	5401
3	29990	True	5	70	2	8	1	model-29990.graphml	T22	29643
1	30031	True	5	50	2	8	2	model-30031.graphml	T9	1845
1	30032	True	5	50	2	8	2	model-30032.graphml	T9	12910
1	30033	True	5	50	2	8	2	model-30033.graphml	T19	17394
1	30034	True	5	50	2	8	2	model-30034.graphml	T39	6434
1	30035	True	5	50	2	8	2	model-30035.graphml	T19	2190
1	30036	True	5	50	2	8	2	model-30036.graphml	T34	4690
1	30037	True	5	50	2	8	2	model-30037.graphml	T29	49570
1	30038	True	5	50	2	8	2	model-30038.graphml	T39	4690
1	30039	True	5	50	2	8	2	model-30039.graphml	T24	10327
1	30040	True	5	50	2	8	2	model-30040.graphml	T9	12280
1	30041	True	5	60	2	8	2	model-30041.graphml	T14	37078
1	30042	True	5	60	2	8	2	model-30042.graphml	T9	33267
1	30043	True	5	60	2	8	2	model-30043.graphml	T39	5180
1	30044	True	5	60	2	8	2	model-30044.graphml	T34	117105
1	30045	True	5	60	2	8	2	model-30045.graphml	T9	16602
1	30046	True	5	60	2	8	2	model-30046.graphml	T34	58465
1	30047	True	5	60	2	8	2	model-30047.graphml	T29	58025
1	30048	True	5	60	2	8	2	model-30048.graphml	T29	34428
1	30049	True	5	60	2	8	2	model-30049.graphml	T34	7850
1	30050	True	5	60	2	8	2	model-30050.graphml	T14	116267
1	30052	True	5	70	2	8	2	model-30052.graphml	T29	29160
2	30102	True	5	50	2	8	2	model-30102.graphml	T18	53784
2	30105	True	5	50	2	8	2	model-30105.graphml	T7	13376
2	30107	True	5	50	2	8	2	model-30107.graphml	T13	60845
2	30108	True	5	50	2	8	2	model-30108.graphml	T4	8246
2	30113	True	5	60	2	8	2	model-30113.graphml	T12	21127
2	30115	True	5	60	2	8	2	model-30115.graphml	T20	27241
2	30125	True	5	70	2	8	2	model-30125.graphml	T20	41764
3	30172	True	5	50	2	8	2	model-30172.graphml	T15	17901
3	30173	True	5	50	2	8	2	model-30173.graphml	T15	62711
3	30174	True	5	50	2	8	2	model-30174.graphml	T19	18184
3	30175	True	5	50	2	8	2	model-30175.graphml	T4	38655
3	30178	True	5	50	2	8	2	model-30178.graphml	T7	34077
3	30179	True	5	50	2	8	2	model-30179.graphml	T36	5524
3	30180	True	5	50	2	8	2	model-30180.graphml	T32	4181
3	30182	True	5	60	2	8	2	model-30182.graphml	T4	34214
3	30183	True	5	60	2	8	2	model-30183.graphml	T19	28269
3	30185	True	5	60	2	8	2	model-30185.graphml	T4	33903
3	30186	True	5	60	2	8	2	model-30186.graphml	T10	12845
3	30188	True	5	60	2	8	2	model-30188.graphml	T23	44087
4	34519	True	13	50	2	4	1	model-34519.graphml	T12	73566
4	35498	True	9	50	1	4	0	model-35498.graphml	T20	33675
4	35508	True	9	60	1	4	0	model-35508.graphml	T8	161038
4	35588	True	9	70	1	4	1	model-35588.graphml	T16	6031
4	35633	True	9	50	1	4	2	model-35633.graphml	T8	51696
4	35647	True	9	60	1	4	2	model-35647.graphml	T26	160918
4	35710	True	9	50	2	4	0	model-35710.graphml	T8	35947
4	35773	True	9	50	2	4	1	model-35773.graphml	T8	39010
4	35795	True	9	70	2	4	1	model-35795.graphml	T8	65976
4	35799	True	9	70	2	4	1	model-35799.graphml	T16	17551
4	35842	True	9	50	2	4	2	model-35842.graphml	T16	12367
4	35843	True	9	50	2	4	2	model-35843.graphml	T20	12488
4	35849	True	9	50	2	4	2	model-35849.graphml	T12	10816
4	35853	True	9	60	2	4	2	model-35853.graphml	T20	5544
4	35854	True	9	60	2	4	2	model-35854.graphml	T12	18363
4	35856	True	9	60	2	4	2	model-35856.graphml	T20	13896
4	35857	True	9	60	2	4	2	model-35857.graphml	T20	59372
4	35869	True	9	70	2	4	2	model-35869.graphml	T20	27668
4	36268	True	9	50	1	8	2	model-36268.graphml	T42	59433
4	36335	True	9	50	2	8	0	model-36335.graphml	T23	98199
4	36348	True	9	60	2	8	0	model-36348.graphml	T14	2751
4	36354	True	9	70	2	8	0	model-36354.graphml	T8	13310
4	36424	True	9	70	2	8	1	model-36424.graphml	T26	82603
4	36484	True	9	60	2	8	2	model-36484.graphml	T35	146544
4	36541	True	5	50	0	4	0	model-36541.graphml	T6	12777
4	36542	True	5	50	0	4	0	model-36542.graphml	T4	2340
4	36546	True	5	50	0	4	0	model-36546.graphml	T7	5405
4	36549	True	5	50	0	4	0	model-36549.graphml	T7	3696
4	36553	True	5	60	0	4	0	model-36553.graphml	T5	16805
4	36555	True	5	60	0	4	0	model-36555.graphml	T5	6260
4	36558	True	5	60	0	4	0	model-36558.graphml	T4	27594
4	36559	True	5	60	0	4	0	model-36559.graphml	T4	9196
4	36566	True	5	70	0	4	0	model-36566.graphml	T4	14847
4	36580	True	5	80	0	4	0	model-36580.graphml	T7	24810
4	36586	True	5	90	0	4	0	model-36586.graphml	T7	9733
4	36611	True	5	50	0	4	1	model-36611.graphml	T16	30988
4	36612	True	5	50	0	4	1	model-36612.graphml	T4	81631
4	36613	True	5	50	0	4	1	model-36613.graphml	T16	46598
4	36614	True	5	50	0	4	1	model-36614.graphml	T8	64320
4	36616	True	5	50	0	4	1	model-36616.graphml	T8	12464
4	36617	True	5	50	0	4	1	model-36617.graphml	T12	24809
4	36620	True	5	50	0	4	1	model-36620.graphml	T4	7560
4	36622	True	5	60	0	4	1	model-36622.graphml	T12	90550
4	36625	True	5	60	0	4	1	model-36625.graphml	T8	3000
4	36628	True	5	60	0	4	1	model-36628.graphml	T4	20371
4	36629	True	5	60	0	4	1	model-36629.graphml	T12	38576
4	36636	True	5	70	0	4	1	model-36636.graphml	T8	80156
4	36638	True	5	70	0	4	1	model-36638.graphml	T8	45660
4	36681	True	5	50	0	4	2	model-36681.graphml	T4	108106
4	36682	True	5	50	0	4	2	model-36682.graphml	T12	26977
4	36683	True	5	50	0	4	2	model-36683.graphml	T8	23082
4	36684	True	5	50	0	4	2	model-36684.graphml	T8	42389
4	36686	True	5	50	0	4	2	model-36686.graphml	T4	17944
4	36687	True	5	50	0	4	2	model-36687.graphml	T12	22893
4	36689	True	5	50	0	4	2	model-36689.graphml	T12	16518
4	36690	True	5	50	0	4	2	model-36690.graphml	T12	12126
4	36692	True	5	60	0	4	2	model-36692.graphml	T12	43560
4	36694	True	5	60	0	4	2	model-36694.graphml	T12	10969
4	36705	True	5	70	0	4	2	model-36705.graphml	T4	37884
4	36751	True	5	50	1	4	0	model-36751.graphml	T7	7055
4	36752	True	5	50	1	4	0	model-36752.graphml	T7	10294
4	36754	True	5	50	1	4	0	model-36754.graphml	T10	5700
4	36756	True	5	50	1	4	0	model-36756.graphml	T7	6745
4	36758	True	5	50	1	4	0	model-36758.graphml	T13	18606
4	36759	True	5	50	1	4	0	model-36759.graphml	T4	22828
4	36762	True	5	60	1	4	0	model-36762.graphml	T7	81665
4	36766	True	5	60	1	4	0	model-36766.graphml	T13	3844
4	36767	True	5	60	1	4	0	model-36767.graphml	T13	17206
4	36768	True	5	60	1	4	0	model-36768.graphml	T4	3844
4	36770	True	5	60	1	4	0	model-36770.graphml	T10	11896
4	36775	True	5	70	1	4	0	model-36775.graphml	T10	9202
4	36780	True	5	70	1	4	0	model-36780.graphml	T10	22056
4	36821	True	5	50	1	4	1	model-36821.graphml	T16	16953
4	36823	True	5	50	1	4	1	model-36823.graphml	T4	13510
4	36824	True	5	50	1	4	1	model-36824.graphml	T8	1267
4	36825	True	5	50	1	4	1	model-36825.graphml	T12	10727
4	36826	True	5	50	1	4	1	model-36826.graphml	T8	2716
4	36827	True	5	50	1	4	1	model-36827.graphml	T4	4224
4	36828	True	5	50	1	4	1	model-36828.graphml	T8	14278
4	36829	True	5	50	1	4	1	model-36829.graphml	T8	3184
4	36830	True	5	50	1	4	1	model-36830.graphml	T16	4636
4	36833	True	5	60	1	4	1	model-36833.graphml	T16	1500
4	36834	True	5	60	1	4	1	model-36834.graphml	T16	3161
4	36836	True	5	60	1	4	1	model-36836.graphml	T4	4500
4	36838	True	5	60	1	4	1	model-36838.graphml	T8	33928
4	36839	True	5	60	1	4	1	model-36839.graphml	T16	9542
4	36842	True	5	70	1	4	1	model-36842.graphml	T12	62719
4	36848	True	5	70	1	4	1	model-36848.graphml	T12	4643
4	36853	True	5	80	1	4	1	model-36853.graphml	T16	113680
4	36856	True	5	80	1	4	1	model-36856.graphml	T12	97126
4	36891	True	5	50	1	4	2	model-36891.graphml	T4	61980
4	36892	True	5	50	1	4	2	model-36892.graphml	T4	8459
4	36893	True	5	50	1	4	2	model-36893.graphml	T4	22204
4	36895	True	5	50	1	4	2	model-36895.graphml	T5	54072
4	36896	True	5	50	1	4	2	model-36896.graphml	T4	24122
4	36897	True	5	50	1	4	2	model-36897.graphml	T5	68479
4	36898	True	5	50	1	4	2	model-36898.graphml	T6	21856
4	36900	True	5	50	1	4	2	model-36900.graphml	T6	20348
4	36910	True	5	60	1	4	2	model-36910.graphml	T5	40915
4	36911	True	5	70	1	4	2	model-36911.graphml	T5	129177
4	36912	True	5	70	1	4	2	model-36912.graphml	T7	59542
4	36914	True	5	70	1	4	2	model-36914.graphml	T7	37875
4	36926	True	5	80	1	4	2	model-36926.graphml	T6	153609
4	36948	True	5	95	1	4	2	model-36948.graphml	T6	33890
4	36949	True	5	95	1	4	2	model-36949.graphml	T5	100076
4	36961	True	5	50	2	4	0	model-36961.graphml	T8	9729
4	36962	True	5	50	2	4	0	model-36962.graphml	T12	17847
4	36963	True	5	50	2	4	0	model-36963.graphml	T16	25565
4	36964	True	5	50	2	4	0	model-36964.graphml	T4	33434
4	36967	True	5	50	2	4	0	model-36967.graphml	T16	163661
4	36968	True	5	50	2	4	0	model-36968.graphml	T8	12087
4	36971	True	5	60	2	4	0	model-36971.graphml	T4	23496
4	36974	True	5	60	2	4	0	model-36974.graphml	T8	11098
4	36975	True	5	60	2	4	0	model-36975.graphml	T12	5241
4	36978	True	5	60	2	4	0	model-36978.graphml	T4	32625
4	36980	True	5	60	2	4	0	model-36980.graphml	T8	33504
4	36984	True	5	70	2	4	0	model-36984.graphml	T8	19905
4	36990	True	5	70	2	4	0	model-36990.graphml	T12	32529
4	37032	True	5	50	2	4	1	model-37032.graphml	T4	2418
4	37033	True	5	50	2	4	1	model-37033.graphml	T16	886
4	37034	True	5	50	2	4	1	model-37034.graphml	T12	53863
4	37036	True	5	50	2	4	1	model-37036.graphml	T16	3597
4	37037	True	5	50	2	4	1	model-37037.graphml	T8	1024
4	37040	True	5	50	2	4	1	model-37040.graphml	T12	9760
4	37041	True	5	60	2	4	1	model-37041.graphml	T12	8295
4	37048	True	5	60	2	4	1	model-37048.graphml	T16	15105
4	37051	True	5	70	2	4	1	model-37051.graphml	T12	2907
4	37052	True	5	70	2	4	1	model-37052.graphml	T16	13529
4	37053	True	5	70	2	4	1	model-37053.graphml	T4	74888
4	37057	True	5	70	2	4	1	model-37057.graphml	T8	33841
4	37062	True	5	80	2	4	1	model-37062.graphml	T16	7959
4	37101	True	5	50	2	4	2	model-37101.graphml	T13	37314
4	37105	True	5	50	2	4	2	model-37105.graphml	T13	44436
4	37107	True	5	50	2	4	2	model-37107.graphml	T13	5300
