Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
1	15309	True	13	90	0	2	1	model-15309.graphml	SCHED	0.042020852000000275
1	15310	True	13	90	0	2	1	model-15310.graphml	SCHED	0.04171124900000045
1	15311	True	13	95	0	2	1	model-15311.graphml	SCHED	0.041715625000000145
1	15312	True	13	95	0	2	1	model-15312.graphml	SCHED	0.04357111600000074
1	15313	True	13	95	0	2	1	model-15313.graphml	SCHED	0.04135967300000054
1	15314	True	13	95	0	2	1	model-15314.graphml	SCHED	0.0421966919999992
1	15315	True	13	95	0	2	1	model-15315.graphml	SCHED	0.042578486000000026
1	15316	True	13	95	0	2	1	model-15316.graphml	SCHED	0.04242740499999975
1	15317	True	13	95	0	2	1	model-15317.graphml	SCHED	0.043773427999999726
1	15318	True	13	95	0	2	1	model-15318.graphml	SCHED	0.04258746600000052
1	15319	True	13	95	0	2	1	model-15319.graphml	SCHED	0.04262877400000065
1	15320	True	13	95	0	2	1	model-15320.graphml	SCHED	0.04188448200000039
1	15321	True	13	98	0	2	1	model-15321.graphml	SCHED	0.046362520999998935
1	15322	True	13	98	0	2	1	model-15322.graphml	SCHED	0.04533324500000013
1	15323	True	13	98	0	2	1	model-15323.graphml	SCHED	0.04382169400000002
1	15324	True	13	98	0	2	1	model-15324.graphml	SCHED	0.04408520900000035
1	15325	True	13	98	0	2	1	model-15325.graphml	SCHED	0.043478394000000975
1	15326	True	13	98	0	2	1	model-15326.graphml	SCHED	0.04469105000000084
1	15327	True	13	98	0	2	1	model-15327.graphml	SCHED	0.04365087000000045
1	15328	True	13	98	0	2	1	model-15328.graphml	SCHED	0.043563513999998804
1	15329	True	13	98	0	2	1	model-15329.graphml	SCHED	0.04357577100000043
1	15330	True	13	98	0	2	1	model-15330.graphml	SCHED	0.046962577000000394
2	15331	True	13	50	0	2	1	model-15331.graphml	SCHED	0.07834425399999922
2	15332	True	13	50	0	2	1	model-15332.graphml	SCHED	0.05884741200000043
2	15333	True	13	50	0	2	1	model-15333.graphml	SCHED	0.05876862000000038
2	15334	True	13	50	0	2	1	model-15334.graphml	SCHED	0.07775915300000058
2	15335	True	13	50	0	2	1	model-15335.graphml	SCHED	0.07782177399999846
2	15336	True	13	50	0	2	1	model-15336.graphml	SCHED	0.07893286599999882
2	15337	True	13	50	0	2	1	model-15337.graphml	SCHED	0.07810493399999885
2	15338	True	13	50	0	2	1	model-15338.graphml	SCHED	0.058872043999999235
2	15339	True	13	50	0	2	1	model-15339.graphml	SCHED	0.07795604000000012
2	15340	True	13	50	0	2	1	model-15340.graphml	SCHED	0.07780459100000137
2	15341	True	13	60	0	2	1	model-15341.graphml	SCHED	0.07770376599999906
2	15342	True	13	60	0	2	1	model-15342.graphml	SCHED	0.078079283000001
2	15343	True	13	60	0	2	1	model-15343.graphml	SCHED	0.07890133199999916
2	15344	True	13	60	0	2	1	model-15344.graphml	SCHED	0.0777745199999984
2	15345	True	13	60	0	2	1	model-15345.graphml	SCHED	0.07756479100000035
2	15346	True	13	60	0	2	1	model-15346.graphml	SCHED	0.07772945700000022
2	15347	True	13	60	0	2	1	model-15347.graphml	SCHED	0.07734850199999954
2	15348	True	13	60	0	2	1	model-15348.graphml	SCHED	0.07964071399999995
2	15349	True	13	60	0	2	1	model-15349.graphml	SCHED	0.05883952699999995
2	15350	True	13	60	0	2	1	model-15350.graphml	SCHED	0.07774046399999968
2	15351	True	13	70	0	2	1	model-15351.graphml	SCHED	0.0795641050000011
