Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
2	15365	True	13	80	0	2	1	model-15365.graphml	SCHED	0.028429872000000245
2	15366	True	13	80	0	2	1	model-15366.graphml	SCHED	0.02873837899999998
2	15367	True	13	80	0	2	1	model-15367.graphml	SCHED	0.028621329000001694
2	15368	True	13	80	0	2	1	model-15368.graphml	SCHED	0.028444672000000892
2	15369	True	13	80	0	2	1	model-15369.graphml	SCHED	0.02875345400000029
2	15370	True	13	80	0	2	1	model-15370.graphml	SCHED	0.0285501220000004
2	15371	True	13	90	0	2	1	model-15371.graphml	SCHED	0.028654023999999723
2	15372	True	13	90	0	2	1	model-15372.graphml	SCHED	0.028533642999999387
2	15373	True	13	90	0	2	1	model-15373.graphml	SCHED	0.02848328800000033
2	15374	True	13	90	0	2	1	model-15374.graphml	SCHED	0.028770909000000344
2	15375	True	13	90	0	2	1	model-15375.graphml	SCHED	0.028771777999999415
2	15376	True	13	90	0	2	1	model-15376.graphml	SCHED	0.02844268099999958
2	15377	True	13	90	0	2	1	model-15377.graphml	SCHED	0.028856935000000306
2	15378	True	13	90	0	2	1	model-15378.graphml	SCHED	0.028559251000000785
2	15379	True	13	90	0	2	1	model-15379.graphml	SCHED	0.02855794199999906
2	15380	True	13	90	0	2	1	model-15380.graphml	SCHED	0.028896484000000555
2	15381	True	13	95	0	2	1	model-15381.graphml	SCHED	0.02879055899999905
2	15382	True	13	95	0	2	1	model-15382.graphml	SCHED	0.028517238000000944
2	15383	True	13	95	0	2	1	model-15383.graphml	SCHED	0.028707743000000008
2	15384	True	13	95	0	2	1	model-15384.graphml	SCHED	0.02869458199999997
2	15385	True	13	95	0	2	1	model-15385.graphml	SCHED	0.028650562000001045
2	15386	True	13	95	0	2	1	model-15386.graphml	SCHED	0.02863028900000053
2	15387	True	13	95	0	2	1	model-15387.graphml	SCHED	0.02862309700000054
2	15388	True	13	95	0	2	1	model-15388.graphml	SCHED	0.028627289999999306
2	15389	True	13	95	0	2	1	model-15389.graphml	SCHED	0.028671366000001086
2	15390	True	13	95	0	2	1	model-15390.graphml	SCHED	0.02834797900000119
2	15391	True	13	98	0	2	1	model-15391.graphml	SCHED	0.02858590800000016
2	15392	True	13	98	0	2	1	model-15392.graphml	SCHED	0.028664265999999827
2	15393	True	13	98	0	2	1	model-15393.graphml	SCHED	0.02841545500000109
2	15394	True	13	98	0	2	1	model-15394.graphml	SCHED	0.02862657999999918
2	15395	True	13	98	0	2	1	model-15395.graphml	SCHED	0.028691234000000065
2	15396	True	13	98	0	2	1	model-15396.graphml	SCHED	0.028619031999999933
2	15397	True	13	98	0	2	1	model-15397.graphml	SCHED	0.028689306000000414
2	15398	True	13	98	0	2	1	model-15398.graphml	SCHED	0.028774589999999378
2	15399	True	13	98	0	2	1	model-15399.graphml	SCHED	0.02848461099999966
2	15400	True	13	98	0	2	1	model-15400.graphml	SCHED	0.028765558999999996
1	15401	True	13	50	0	2	2	model-15401.graphml	SCHED	0.02953085000000044
1	15402	True	13	50	0	2	2	model-15402.graphml	SCHED	0.029719447999999815
1	15403	True	13	50	0	2	2	model-15403.graphml	SCHED	0.029639704000000933
1	15404	True	13	50	0	2	2	model-15404.graphml	SCHED	0.02994254100000049
1	15405	True	13	50	0	2	2	model-15405.graphml	SCHED	0.0295581949999999
1	15406	True	13	50	0	2	2	model-15406.graphml	SCHED	0.029661914000000067
1	15407	True	13	50	0	2	2	model-15407.graphml	SCHED	0.02958776399999863
1	15408	True	13	50	0	2	2	model-15408.graphml	SCHED	0.029701316000000588
1	15409	True	13	50	0	2	2	model-15409.graphml	SCHED	0.029815776000001293
1	15410	True	13	50	0	2	2	model-15410.graphml	SCHED	0.029665563000000006
1	15411	True	13	60	0	2	2	model-15411.graphml	SCHED	0.02997776299999977
1	15412	True	13	60	0	2	2	model-15412.graphml	SCHED	0.029677069000001666
1	15413	True	13	60	0	2	2	model-15413.graphml	SCHED	0.029304250999999226
1	15414	True	13	60	0	2	2	model-15414.graphml	SCHED	0.02950910699999909
1	15415	True	13	60	0	2	2	model-15415.graphml	SCHED	0.029600895000001515
1	15416	True	13	60	0	2	2	model-15416.graphml	SCHED	0.02963777799999967
1	15417	True	13	60	0	2	2	model-15417.graphml	SCHED	0.02946370199999926
1	15418	True	13	60	0	2	2	model-15418.graphml	SCHED	0.02974969299999941
1	15419	True	13	60	0	2	2	model-15419.graphml	SCHED	0.029902314000000985
1	15420	True	13	60	0	2	2	model-15420.graphml	SCHED	0.02996674100000085
1	15421	True	13	70	0	2	2	model-15421.graphml	SCHED	0.02953206499999972
1	15422	True	13	70	0	2	2	model-15422.graphml	SCHED	0.029725318000000556
1	15423	True	13	70	0	2	2	model-15423.graphml	SCHED	0.029281015000000465
1	15424	True	13	70	0	2	2	model-15424.graphml	SCHED	0.029769662999999724
1	15425	True	13	70	0	2	2	model-15425.graphml	SCHED	0.029393726000000342
1	15426	True	13	70	0	2	2	model-15426.graphml	SCHED	0.0297792500000007
1	15427	True	13	70	0	2	2	model-15427.graphml	SCHED	0.029585628999999614
1	15428	True	13	70	0	2	2	model-15428.graphml	SCHED	0.029732066999999418
1	15429	True	13	70	0	2	2	model-15429.graphml	SCHED	0.02952353299999899
1	15430	True	13	70	0	2	2	model-15430.graphml	SCHED	0.02971139799999989
1	15431	True	13	80	0	2	2	model-15431.graphml	SCHED	0.029619122000001497
1	15432	True	13	80	0	2	2	model-15432.graphml	SCHED	0.029494256999999635
1	15433	True	13	80	0	2	2	model-15433.graphml	SCHED	0.029455839000000594
1	15434	True	13	80	0	2	2	model-15434.graphml	SCHED	0.029522026000000423
1	15435	True	13	80	0	2	2	model-15435.graphml	SCHED	0.02941929200000004
1	15436	True	13	80	0	2	2	model-15436.graphml	SCHED	0.029554453000001146
1	15437	True	13	80	0	2	2	model-15437.graphml	SCHED	0.029532822999998487
1	15438	True	13	80	0	2	2	model-15438.graphml	SCHED	0.029529204999999337
1	15439	True	13	80	0	2	2	model-15439.graphml	SCHED	0.029582794999999606
1	15440	True	13	80	0	2	2	model-15440.graphml	SCHED	0.03008047600000019
1	15441	True	13	90	0	2	2	model-15441.graphml	SCHED	0.030181436999999534
