Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	EMSOFT17	Time
1	188	False	13	90	0	2	1	model-188.graphml	SCHED	0.14452600800000326
1	189	False	13	90	0	2	1	model-189.graphml	SCHED	0.20685667799999763
1	190	False	13	90	0	2	1	model-190.graphml	SCHED	0.11452348999999984
1	191	False	13	95	0	2	1	model-191.graphml	SCHED	0.32263911800000145
1	192	False	13	95	0	2	1	model-192.graphml	SCHED	0.18074705700000138
1	193	False	13	95	0	2	1	model-193.graphml	SCHED	0.18525979900000067
1	194	False	13	95	0	2	1	model-194.graphml	SCHED	0.12100457500000061
1	195	False	13	95	0	2	1	model-195.graphml	SCHED	0.15052559900000162
1	196	False	13	95	0	2	1	model-196.graphml	SCHED	0.27212488700000037
1	197	False	13	95	0	2	1	model-197.graphml	SCHED	0.1461021020000004
1	198	False	13	95	0	2	1	model-198.graphml	SCHED	0.12458276099999921
1	199	False	13	95	0	2	1	model-199.graphml	SCHED	0.15576521499999885
1	200	False	13	95	0	2	1	model-200.graphml	SCHED	0.1666992539999974
1	201	False	13	98	0	2	1	model-201.graphml	SCHED	0.49694742000000147
1	202	False	13	98	0	2	1	model-202.graphml	SCHED	0.6478080599999991
1	203	False	13	98	0	2	1	model-203.graphml	SCHED	0.7061095329999993
1	204	False	13	98	0	2	1	model-204.graphml	SCHED	0.732989026000002
1	205	False	13	98	0	2	1	model-205.graphml	SCHED	0.6660542239999998
1	206	False	13	98	0	2	1	model-206.graphml	SCHED	0.6921778209999978
1	207	False	13	98	0	2	1	model-207.graphml	SCHED	0.7469275459999984
1	208	False	13	98	0	2	1	model-208.graphml	SCHED	0.7047941410000007
1	209	False	13	98	0	2	1	model-209.graphml	SCHED	0.4051642770000008
1	210	False	13	98	0	2	1	model-210.graphml	SCHED	1.1624985760000008
2	211	False	13	50	0	2	1	model-211.graphml	SCHED	0.07009776399999978
2	212	False	13	50	0	2	1	model-212.graphml	SCHED	0.08009211099999902
2	213	False	13	50	0	2	1	model-213.graphml	SCHED	0.05186651600000047
2	214	False	13	50	0	2	1	model-214.graphml	SCHED	0.04996125099999915
2	215	False	13	50	0	2	1	model-215.graphml	SCHED	0.06878373900000057
2	216	False	13	50	0	2	1	model-216.graphml	SCHED	0.05542693299999968
2	217	False	13	50	0	2	1	model-217.graphml	SCHED	0.07005071200000046
