Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
1	15159	False	13	80	0	2	0	model-15159.graphml	SCHED	0.031722691000000136
1	15160	False	13	80	0	2	0	model-15160.graphml	SCHED	0.03207936399999989
1	15161	False	13	90	0	2	0	model-15161.graphml	SCHED	0.03220976500000017
1	15162	False	13	90	0	2	0	model-15162.graphml	SCHED	0.03660520700000003
1	15163	False	13	90	0	2	0	model-15163.graphml	SCHED	0.03238622499999977
1	15164	False	13	90	0	2	0	model-15164.graphml	SCHED	0.0321627750000002
1	15165	False	13	90	0	2	0	model-15165.graphml	SCHED	0.032065892999999956
1	15166	False	13	90	0	2	0	model-15166.graphml	SCHED	0.031639010000000134
1	15167	False	13	90	0	2	0	model-15167.graphml	SCHED	0.03227539400000001
1	15168	False	13	90	0	2	0	model-15168.graphml	SCHED	0.03179085099999979
1	15169	False	13	90	0	2	0	model-15169.graphml	SCHED	0.03242677099999991
1	15170	False	13	90	0	2	0	model-15170.graphml	SCHED	0.03888954800000022
1	15171	False	13	95	0	2	0	model-15171.graphml	SCHED	0.04491021800000006
1	15172	False	13	95	0	2	0	model-15172.graphml	SCHED	0.044729311999999855
1	15173	False	13	95	0	2	0	model-15173.graphml	SCHED	0.046041180000000015
1	15174	False	13	95	0	2	0	model-15174.graphml	SCHED	0.04579990600000006
1	15175	False	13	95	0	2	0	model-15175.graphml	SCHED	0.04554538399999997
1	15176	False	13	95	0	2	0	model-15176.graphml	SCHED	0.045017425000000166
1	15177	False	13	95	0	2	0	model-15177.graphml	SCHED	0.0453897969999999
1	15178	False	13	95	0	2	0	model-15178.graphml	SCHED	0.0459612410000001
1	15179	False	13	95	0	2	0	model-15179.graphml	SCHED	0.055510468000000035
1	15180	False	13	95	0	2	0	model-15180.graphml	SCHED	0.048500447999999974
1	15181	False	13	98	0	2	0	model-15181.graphml	SCHED	0.05565226199999973
1	15182	False	13	98	0	2	0	model-15182.graphml	SCHED	0.045827411999999956
1	15183	False	13	98	0	2	0	model-15183.graphml	SCHED	0.043942581000000036
1	15184	False	13	98	0	2	0	model-15184.graphml	SCHED	0.04969608399999981
1	15185	False	13	98	0	2	0	model-15185.graphml	SCHED	0.045656048000000116
1	15186	False	13	98	0	2	0	model-15186.graphml	SCHED	0.05001009199999995
1	15187	False	13	98	0	2	0	model-15187.graphml	SCHED	0.05170152800000016
1	15188	False	13	98	0	2	0	model-15188.graphml	SCHED	0.0512545499999999
1	15189	False	13	98	0	2	0	model-15189.graphml	SCHED	0.03709270099999973
1	15190	False	13	98	0	2	0	model-15190.graphml	SCHED	0.036379407000000086
2	15191	False	13	50	0	2	0	model-15191.graphml	SCHED	0.030095058999999758
2	15192	False	13	50	0	2	0	model-15192.graphml	SCHED	0.03033187199999965
2	15193	False	13	50	0	2	0	model-15193.graphml	SCHED	0.029948682000000115
2	15194	False	13	50	0	2	0	model-15194.graphml	SCHED	0.029815864999999775
2	15195	False	13	50	0	2	0	model-15195.graphml	SCHED	0.03002016999999979
2	15196	False	13	50	0	2	0	model-15196.graphml	SCHED	0.029862781000000282
2	15197	False	13	50	0	2	0	model-15197.graphml	SCHED	0.030905280999999896
2	15198	False	13	50	0	2	0	model-15198.graphml	SCHED	0.030217412999999915
2	15199	False	13	50	0	2	0	model-15199.graphml	SCHED	0.030102253999999995
2	15200	False	13	50	0	2	0	model-15200.graphml	SCHED	0.030387683999999915
2	15201	False	13	60	0	2	0	model-15201.graphml	SCHED	0.030411852000000295
2	15202	False	13	60	0	2	0	model-15202.graphml	SCHED	0.030067038000000323
2	15203	False	13	60	0	2	0	model-15203.graphml	SCHED	0.030629101999999797
2	15204	False	13	60	0	2	0	model-15204.graphml	SCHED	0.03002505799999966
2	15205	False	13	60	0	2	0	model-15205.graphml	SCHED	0.030035602999999966
2	15206	False	13	60	0	2	0	model-15206.graphml	SCHED	0.030123011999999783
2	15207	False	13	60	0	2	0	model-15207.graphml	SCHED	0.03073342800000045
2	15208	False	13	60	0	2	0	model-15208.graphml	SCHED	0.03219300900000022
2	15209	False	13	60	0	2	0	model-15209.graphml	SCHED	0.029808692999999664
