Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
4	33191	False	5	60	2	4	0	model-33191.graphml	T6	8418
4	33192	False	5	60	2	4	0	model-33192.graphml	T7	32629
4	33197	False	5	60	2	4	0	model-33197.graphml	T5	7011
4	33202	False	5	70	2	4	0	model-33202.graphml	T5	27348
4	33208	False	5	70	2	4	0	model-33208.graphml	T7	14492
4	33209	False	5	70	2	4	0	model-33209.graphml	T5	23907
4	33251	False	5	50	2	4	1	model-33251.graphml	T4	8645
4	33252	False	5	50	2	4	1	model-33252.graphml	T8	10174
4	33254	False	5	50	2	4	1	model-33254.graphml	T10	13734
4	33255	False	5	50	2	4	1	model-33255.graphml	T4	11844
4	33257	False	5	50	2	4	1	model-33257.graphml	T8	20678
4	33259	False	5	50	2	4	1	model-33259.graphml	T4	46185
4	33260	False	5	50	2	4	1	model-33260.graphml	T4	26437
4	33263	False	5	60	2	4	1	model-33263.graphml	T4	21471
4	33265	False	5	60	2	4	1	model-33265.graphml	T8	124787
4	33270	False	5	60	2	4	1	model-33270.graphml	T4	21545
4	33271	False	5	70	2	4	1	model-33271.graphml	T6	69056
4	33274	False	5	70	2	4	1	model-33274.graphml	T4	33872
4	33277	False	5	70	2	4	1	model-33277.graphml	T6	51087
4	33283	False	5	80	2	4	1	model-33283.graphml	T6	25325
4	33286	False	5	80	2	4	1	model-33286.graphml	T6	22483
4	33321	False	5	50	2	4	2	model-33321.graphml	T10	12700
4	33322	False	5	50	2	4	2	model-33322.graphml	T4	15777
4	33325	False	5	50	2	4	2	model-33325.graphml	T8	15597
4	33330	False	5	50	2	4	2	model-33330.graphml	T10	13900
4	33332	False	5	60	2	4	2	model-33332.graphml	T4	53405
4	33333	False	5	60	2	4	2	model-33333.graphml	T10	26410
4	33341	False	5	70	2	4	2	model-33341.graphml	T8	11581
4	33355	False	5	80	2	4	2	model-33355.graphml	T4	15513
4	33361	False	5	90	2	4	2	model-33361.graphml	T10	61707
4	33391	False	5	50	0	8	0	model-33391.graphml	T4	27468
4	33394	False	5	50	0	8	0	model-33394.graphml	T21	43278
4	33395	False	5	50	0	8	0	model-33395.graphml	T10	18667
4	33396	False	5	50	0	8	0	model-33396.graphml	T15	5731
4	33397	False	5	50	0	8	0	model-33397.graphml	T6	17363
4	33398	False	5	50	0	8	0	model-33398.graphml	T15	19073
4	33399	False	5	50	0	8	0	model-33399.graphml	T6	7500
4	33400	False	5	50	0	8	0	model-33400.graphml	T21	19372
4	33430	False	5	80	0	8	0	model-33430.graphml	T24	65093
4	33463	False	5	50	0	8	1	model-33463.graphml	T17	9776
4	33464	False	5	50	0	8	1	model-33464.graphml	T21	12994
4	33465	False	5	50	0	8	1	model-33465.graphml	T10	14047
4	33466	False	5	50	0	8	1	model-33466.graphml	T4	61432
4	33468	False	5	50	0	8	1	model-33468.graphml	T21	9237
4	33469	False	5	50	0	8	1	model-33469.graphml	T8	16942
4	33470	False	5	50	0	8	1	model-33470.graphml	T19	32928
4	33533	False	5	50	0	8	2	model-33533.graphml	T4	76278
4	33534	False	5	50	0	8	2	model-33534.graphml	T18	7956
4	33535	False	5	50	0	8	2	model-33535.graphml	T21	30662
4	33544	False	5	60	0	8	2	model-33544.graphml	T21	12187
4	33553	False	5	70	0	8	2	model-33553.graphml	T5	93119
4	33555	False	5	70	0	8	2	model-33555.graphml	T18	50312
4	33601	False	5	50	1	8	0	model-33601.graphml	T8	31832
4	33602	False	5	50	1	8	0	model-33602.graphml	T12	22237
4	33608	False	5	50	1	8	0	model-33608.graphml	T16	42868
4	33610	False	5	50	1	8	0	model-33610.graphml	T21	8014
4	33615	False	5	60	1	8	0	model-33615.graphml	T25	21058
4	33616	False	5	60	1	8	0	model-33616.graphml	T27	201857
4	33636	False	5	80	1	8	0	model-33636.graphml	T4	405425
4	33672	False	5	50	1	8	1	model-33672.graphml	T24	85630
4	33673	False	5	50	1	8	1	model-33673.graphml	T22	18340
