Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	Mixed
1	2587	True	13	98	2	4	0	model-2587.graphml	T51	13068
1	2588	True	13	98	2	4	0	model-2588.graphml	T12	1911
1	2589	True	13	98	2	4	0	model-2589.graphml	T38	14302
1	2590	True	13	98	2	4	0	model-2590.graphml	T12	12982
2	2591	True	13	50	2	4	0	model-2591.graphml	T22	2252
2	2592	True	13	50	2	4	0	model-2592.graphml	T12	3558
2	2593	True	13	50	2	4	0	model-2593.graphml	T12	2548
2	2594	True	13	50	2	4	0	model-2594.graphml	T22	4304
2	2595	True	13	50	2	4	0	model-2595.graphml	T43	3660
2	2596	True	13	50	2	4	0	model-2596.graphml	T43	3284
2	2597	True	13	50	2	4	0	model-2597.graphml	T35	2234
2	2598	True	13	50	2	4	0	model-2598.graphml	T22	2640
2	2599	True	13	50	2	4	0	model-2599.graphml	T12	3660
2	2600	True	13	50	2	4	0	model-2600.graphml	T43	3284
2	2601	True	13	60	2	4	0	model-2601.graphml	T43	3956
2	2602	True	13	60	2	4	0	model-2602.graphml	T43	3956
2	2603	True	13	60	2	4	0	model-2603.graphml	T43	2672
2	2604	True	13	60	2	4	0	model-2604.graphml	T12	4277
2	2605	True	13	60	2	4	0	model-2605.graphml	T12	5165
2	2606	True	13	60	2	4	0	model-2606.graphml	T12	5165
2	2607	True	13	60	2	4	0	model-2607.graphml	T43	2672
2	2608	True	13	60	2	4	0	model-2608.graphml	T43	2672
2	2609	True	13	60	2	4	0	model-2609.graphml	T43	4388
2	2610	True	13	60	2	4	0	model-2610.graphml	T35	2672
2	2611	True	13	70	2	4	0	model-2611.graphml	T12	3556
2	2612	True	13	70	2	4	0	model-2612.graphml	T43	3556
2	2613	True	13	70	2	4	0	model-2613.graphml	T35	3452
2	2614	True	13	70	2	4	0	model-2614.graphml	T22	3153
2	2615	True	13	70	2	4	0	model-2615.graphml	T22	1866
2	2616	True	13	70	2	4	0	model-2616.graphml	T12	6026
2	2617	True	13	70	2	4	0	model-2617.graphml	T12	6026
2	2618	True	13	70	2	4	0	model-2618.graphml	T12	4843
2	2619	True	13	70	2	4	0	model-2619.graphml	T43	3309
2	2620	True	13	70	2	4	0	model-2620.graphml	T43	6026
2	2621	True	13	80	2	4	0	model-2621.graphml	T43	5540
2	2622	True	13	80	2	4	0	model-2622.graphml	T35	5540
2	2623	True	13	80	2	4	0	model-2623.graphml	T35	5109
2	2624	True	13	80	2	4	0	model-2624.graphml	T43	3403
2	2625	True	13	80	2	4	0	model-2625.graphml	T12	5851
2	2626	True	13	80	2	4	0	model-2626.graphml	T22	5851
2	2627	True	13	80	2	4	0	model-2627.graphml	T12	3767
2	2628	True	13	80	2	4	0	model-2628.graphml	T22	3321
2	2629	True	13	80	2	4	0	model-2629.graphml	T43	3566
2	2630	True	13	80	2	4	0	model-2630.graphml	T22	6887
2	2631	True	13	90	2	4	0	model-2631.graphml	T12	5741
2	2632	True	13	90	2	4	0	model-2632.graphml	T12	12000
2	2633	True	13	90	2	4	0	model-2633.graphml	T22	11816
2	2634	True	13	90	2	4	0	model-2634.graphml	T35	3830
2	2635	True	13	90	2	4	0	model-2635.graphml	T12	4572
2	2636	True	13	90	2	4	0	model-2636.graphml	T35	2358
2	2637	True	13	90	2	4	0	model-2637.graphml	T35	12824
2	2638	True	13	90	2	4	0	model-2638.graphml	T12	12000
2	2639	True	13	90	2	4	0	model-2639.graphml	T12	4892
2	2640	True	13	90	2	4	0	model-2640.graphml	T22	6579
2	2641	True	13	95	2	4	0	model-2641.graphml	T12	12478
2	2642	True	13	95	2	4	0	model-2642.graphml	T12	4831
2	2643	True	13	95	2	4	0	model-2643.graphml	T12	12672
2	2644	True	13	95	2	4	0	model-2644.graphml	T12	12672
2	2645	True	13	95	2	4	0	model-2645.graphml	T35	4831
2	2646	True	13	95	2	4	0	model-2646.graphml	T22	5007
2	2647	True	13	95	2	4	0	model-2647.graphml	T12	11884
2	2648	True	13	95	2	4	0	model-2648.graphml	T12	12478
2	2649	True	13	95	2	4	0	model-2649.graphml	T12	12672
2	2650	True	13	95	2	4	0	model-2650.graphml	T35	4687
2	2651	True	13	98	2	4	0	model-2651.graphml	T12	2615
2	2652	True	13	98	2	4	0	model-2652.graphml	T12	12874
2	2653	True	13	98	2	4	0	model-2653.graphml	T43	6637
2	2654	True	13	98	2	4	0	model-2654.graphml	T12	6963
2	2655	True	13	98	2	4	0	model-2655.graphml	T12	5707
2	2656	True	13	98	2	4	0	model-2656.graphml	T12	13074
2	2657	True	13	98	2	4	0	model-2657.graphml	T35	14144
2	2658	True	13	98	2	4	0	model-2658.graphml	T35	8437
2	2659	True	13	98	2	4	0	model-2659.graphml	T12	12874
2	2660	True	13	98	2	4	0	model-2660.graphml	T35	5181
3	2661	True	13	50	2	4	0	model-2661.graphml	T34	534
3	2662	True	13	50	2	4	0	model-2662.graphml	T49	388
3	2663	True	13	50	2	4	0	model-2663.graphml	T49	565
3	2664	True	13	50	2	4	0	model-2664.graphml	T23	212
3	2665	True	13	50	2	4	0	model-2665.graphml	T34	212
3	2666	True	13	50	2	4	0	model-2666.graphml	T23	212
3	2667	True	13	50	2	4	0	model-2667.graphml	T34	511
3	2668	True	13	50	2	4	0	model-2668.graphml	T12	511
3	2669	True	13	50	2	4	0	model-2669.graphml	T48	588
3	2670	True	13	50	2	4	0	model-2670.graphml	T48	588
3	2671	True	13	60	2	4	0	model-2671.graphml	T23	157
3	2672	True	13	60	2	4	0	model-2672.graphml	T23	645
3	2673	True	13	60	2	4	0	model-2673.graphml	T23	645
3	2674	True	13	60	2	4	0	model-2674.graphml	T23	645
3	2675	True	13	60	2	4	0	model-2675.graphml	T48	705
3	2676	True	13	60	2	4	0	model-2676.graphml	T34	645
3	2677	True	13	60	2	4	0	model-2677.graphml	T23	645
3	2678	True	13	60	2	4	0	model-2678.graphml	T23	589
3	2679	True	13	60	2	4	0	model-2679.graphml	T47	493
3	2680	True	13	60	2	4	0	model-2680.graphml	T23	501
3	2681	True	13	70	2	4	0	model-2681.graphml	T12	712
3	2682	True	13	70	2	4	0	model-2682.graphml	T47	712
3	2683	True	13	70	2	4	0	model-2683.graphml	T34	602
3	2684	True	13	70	2	4	0	model-2684.graphml	T47	712
3	2685	True	13	70	2	4	0	model-2685.graphml	T48	822
3	2686	True	13	70	2	4	0	model-2686.graphml	T34	646
3	2687	True	13	70	2	4	0	model-2687.graphml	T48	712
3	2688	True	13	70	2	4	0	model-2688.graphml	T48	602
3	2689	True	13	70	2	4	0	model-2689.graphml	T48	543
3	2690	True	13	70	2	4	0	model-2690.graphml	T47	559
3	2691	True	13	80	2	4	0	model-2691.graphml	T34	819
3	2692	True	13	80	2	4	0	model-2692.graphml	T12	819
3	2693	True	13	80	2	4	0	model-2693.graphml	T34	286
3	2694	True	13	80	2	4	0	model-2694.graphml	T12	857
3	2695	True	13	80	2	4	0	model-2695.graphml	T49	649
3	2696	True	13	80	2	4	0	model-2696.graphml	T23	857
3	2697	True	13	80	2	4	0	model-2697.graphml	T47	649
3	2698	True	13	80	2	4	0	model-2698.graphml	T48	1386
3	2699	True	13	80	2	4	0	model-2699.graphml	T48	1804
3	2700	True	13	80	2	4	0	model-2700.graphml	T49	819
3	2701	True	13	90	2	4	0	model-2701.graphml	T48	772
3	2702	True	13	90	2	4	0	model-2702.graphml	T23	214
3	2703	True	13	90	2	4	0	model-2703.graphml	T23	915
3	2704	True	13	90	2	4	0	model-2704.graphml	T49	717
3	2705	True	13	90	2	4	0	model-2705.graphml	T23	369
3	2706	True	13	90	2	4	0	model-2706.graphml	T23	730
3	2707	True	13	90	2	4	0	model-2707.graphml	T47	701
3	2708	True	13	90	2	4	0	model-2708.graphml	T49	1528
3	2709	True	13	90	2	4	0	model-2709.graphml	T48	772
3	2710	True	13	90	2	4	0	model-2710.graphml	T34	873
3	2711	True	13	95	2	4	0	model-2711.graphml	T49	1599
3	2712	True	13	95	2	4	0	model-2712.graphml	T49	1599
3	2713	True	13	95	2	4	0	model-2713.graphml	T47	633
3	2714	True	13	95	2	4	0	model-2714.graphml	T23	1059
3	2715	True	13	95	2	4	0	model-2715.graphml	T48	1313
3	2716	True	13	95	2	4	0	model-2716.graphml	T48	1647
3	2717	True	13	95	2	4	0	model-2717.graphml	T47	1599
3	2718	True	13	95	2	4	0	model-2718.graphml	T34	737
3	2719	True	13	95	2	4	0	model-2719.graphml	T12	973
3	2720	True	13	95	2	4	0	model-2720.graphml	T34	1072
3	2721	True	13	98	2	4	0	model-2721.graphml	T12	1035
3	2722	True	13	98	2	4	0	model-2722.graphml	T34	752
3	2723	True	13	98	2	4	0	model-2723.graphml	T12	952
3	2724	True	13	98	2	4	0	model-2724.graphml	T23	1081
3	2725	True	13	98	2	4	0	model-2725.graphml	T12	998
3	2726	True	13	98	2	4	0	model-2726.graphml	T12	1081
3	2727	True	13	98	2	4	0	model-2727.graphml	T49	761
3	2728	True	13	98	2	4	0	model-2728.graphml	T34	1067
3	2729	True	13	98	2	4	0	model-2729.graphml	T47	784
3	2730	True	13	98	2	4	0	model-2730.graphml	T47	1398
1	2731	True	13	50	2	4	1	model-2731.graphml	T38	2298
1	2732	True	13	50	2	4	1	model-2732.graphml	T51	2802
1	2733	True	13	50	2	4	1	model-2733.graphml	T25	1952
1	2734	True	13	50	2	4	1	model-2734.graphml	T12	2802
1	2735	True	13	50	2	4	1	model-2735.graphml	T12	2802
1	2736	True	13	50	2	4	1	model-2736.graphml	T25	2802
1	2737	True	13	50	2	4	1	model-2737.graphml	T25	2802
1	2738	True	13	50	2	4	1	model-2738.graphml	T12	1925
1	2739	True	13	50	2	4	1	model-2739.graphml	T25	2802
1	2740	True	13	50	2	4	1	model-2740.graphml	T38	2298
1	2741	True	13	60	2	4	1	model-2741.graphml	T51	2344
1	2742	True	13	60	2	4	1	model-2742.graphml	T51	2344
1	2743	True	13	60	2	4	1	model-2743.graphml	T38	2759
1	2744	True	13	60	2	4	1	model-2744.graphml	T38	1658
1	2745	True	13	60	2	4	1	model-2745.graphml	T51	3364
1	2746	True	13	60	2	4	1	model-2746.graphml	T25	3364
1	2747	True	13	60	2	4	1	model-2747.graphml	T51	3364
1	2748	True	13	60	2	4	1	model-2748.graphml	T12	3364
1	2749	True	13	60	2	4	1	model-2749.graphml	T38	3364
1	2750	True	13	60	2	4	1	model-2750.graphml	T25	1706
1	2751	True	13	70	2	4	1	model-2751.graphml	T12	1990
1	2752	True	13	70	2	4	1	model-2752.graphml	T12	1896
1	2753	True	13	70	2	4	1	model-2753.graphml	T38	1934
1	2754	True	13	70	2	4	1	model-2754.graphml	T12	5430
1	2755	True	13	70	2	4	1	model-2755.graphml	T51	3124
1	2756	True	13	70	2	4	1	model-2756.graphml	T12	5430
1	2757	True	13	70	2	4	1	model-2757.graphml	T38	2028
1	2758	True	13	70	2	4	1	model-2758.graphml	T12	3218
1	2759	True	13	70	2	4	1	model-2759.graphml	T51	3924
1	2760	True	13	70	2	4	1	model-2760.graphml	T38	2028
1	2761	True	13	80	2	4	1	model-2761.graphml	T51	3571
1	2762	True	13	80	2	4	1	model-2762.graphml	T25	2318
1	2763	True	13	80	2	4	1	model-2763.graphml	T38	3678
1	2764	True	13	80	2	4	1	model-2764.graphml	T38	3571
1	2765	True	13	80	2	4	1	model-2765.graphml	T12	3571
1	2766	True	13	80	2	4	1	model-2766.graphml	T25	2318
1	2767	True	13	80	2	4	1	model-2767.graphml	T38	3678
1	2768	True	13	80	2	4	1	model-2768.graphml	T12	6206
1	2769	True	13	80	2	4	1	model-2769.graphml	T51	4485
1	2770	True	13	80	2	4	1	model-2770.graphml	T38	2318
1	2771	True	13	90	2	4	1	model-2771.graphml	T38	6984
1	2772	True	13	90	2	4	1	model-2772.graphml	T38	2609
1	2773	True	13	90	2	4	1	model-2773.graphml	T25	1937
1	2774	True	13	90	2	4	1	model-2774.graphml	T25	5047
1	2775	True	13	90	2	4	1	model-2775.graphml	T51	7487
1	2776	True	13	90	2	4	1	model-2776.graphml	T51	5047
1	2777	True	13	90	2	4	1	model-2777.graphml	T12	5047
1	2778	True	13	90	2	4	1	model-2778.graphml	T51	3467
1	2779	True	13	90	2	4	1	model-2779.graphml	T12	5047
1	2780	True	13	90	2	4	1	model-2780.graphml	T38	5047
1	2781	True	13	95	2	4	1	model-2781.graphml	T51	5326
1	2782	True	13	95	2	4	1	model-2782.graphml	T38	3711
1	2783	True	13	95	2	4	1	model-2783.graphml	T51	3659
1	2784	True	13	95	2	4	1	model-2784.graphml	T25	5326
1	2785	True	13	95	2	4	1	model-2785.graphml	T51	5326
1	2786	True	13	95	2	4	1	model-2786.graphml	T38	5326
1	2787	True	13	95	2	4	1	model-2787.graphml	T51	3711
1	2788	True	13	95	2	4	1	model-2788.graphml	T51	10780
1	2789	True	13	95	2	4	1	model-2789.graphml	T51	4240
1	2790	True	13	95	2	4	1	model-2790.graphml	T51	5326
1	2791	True	13	98	2	4	1	model-2791.graphml	T12	12903
1	2792	True	13	98	2	4	1	model-2792.graphml	T51	4374
1	2793	True	13	98	2	4	1	model-2793.graphml	T51	11120
1	2794	True	13	98	2	4	1	model-2794.graphml	T38	3386
1	2795	True	13	98	2	4	1	model-2795.graphml	T51	4374
1	2796	True	13	98	2	4	1	model-2796.graphml	T51	5494
1	2797	True	13	98	2	4	1	model-2797.graphml	T51	5494
1	2798	True	13	98	2	4	1	model-2798.graphml	T38	3386
1	2799	True	13	98	2	4	1	model-2799.graphml	T38	3828
1	2800	True	13	98	2	4	1	model-2800.graphml	T25	2786
2	2801	True	13	50	2	4	1	model-2801.graphml	T33	1543
2	2802	True	13	50	2	4	1	model-2802.graphml	T17	1125
2	2803	True	13	50	2	4	1	model-2803.graphml	T12	2668
2	2804	True	13	50	2	4	1	model-2804.graphml	T33	1543
2	2805	True	13	50	2	4	1	model-2805.graphml	T17	1125
2	2806	True	13	50	2	4	1	model-2806.graphml	T12	1125
2	2807	True	13	50	2	4	1	model-2807.graphml	T17	1125
2	2808	True	13	50	2	4	1	model-2808.graphml	T17	1125
2	2809	True	13	50	2	4	1	model-2809.graphml	T33	2668
2	2810	True	13	50	2	4	1	model-2810.graphml	T33	1543
2	2811	True	13	60	2	4	1	model-2811.graphml	T33	3203
2	2812	True	13	60	2	4	1	model-2812.graphml	T33	1856
2	2813	True	13	60	2	4	1	model-2813.graphml	T17	3203
2	2814	True	13	60	2	4	1	model-2814.graphml	T33	1856
2	2815	True	13	60	2	4	1	model-2815.graphml	T33	3203
2	2816	True	13	60	2	4	1	model-2816.graphml	T17	3203
2	2817	True	13	60	2	4	1	model-2817.graphml	T17	1347
2	2818	True	13	60	2	4	1	model-2818.graphml	T30	1856
2	2819	True	13	60	2	4	1	model-2819.graphml	T17	3203
2	2820	True	13	60	2	4	1	model-2820.graphml	T17	3203
2	2821	True	13	70	2	4	1	model-2821.graphml	T17	3737
2	2822	True	13	70	2	4	1	model-2822.graphml	T33	2165
2	2823	True	13	70	2	4	1	model-2823.graphml	T33	2165
2	2824	True	13	70	2	4	1	model-2824.graphml	T17	3737
2	2825	True	13	70	2	4	1	model-2825.graphml	T33	2165
2	2826	True	13	70	2	4	1	model-2826.graphml	T33	3737
2	2827	True	13	70	2	4	1	model-2827.graphml	T30	3737
2	2828	True	13	70	2	4	1	model-2828.graphml	T30	3737
2	2829	True	13	70	2	4	1	model-2829.graphml	T17	3737
2	2830	True	13	70	2	4	1	model-2830.graphml	T33	2108
2	2831	True	13	80	2	4	1	model-2831.graphml	T33	1959
2	2832	True	13	80	2	4	1	model-2832.graphml	T33	7640
2	2833	True	13	80	2	4	1	model-2833.graphml	T17	4380
2	2834	True	13	80	2	4	1	model-2834.graphml	T33	7490
2	2835	True	13	80	2	4	1	model-2835.graphml	T17	1861
2	2836	True	13	80	2	4	1	model-2836.graphml	T30	6131
2	2837	True	13	80	2	4	1	model-2837.graphml	T17	5101
2	2838	True	13	80	2	4	1	model-2838.graphml	T12	1796
2	2839	True	13	80	2	4	1	model-2839.graphml	T30	6131
2	2840	True	13	80	2	4	1	model-2840.graphml	T17	2705
2	2841	True	13	90	2	4	1	model-2841.graphml	T12	3548
2	2842	True	13	90	2	4	1	model-2842.graphml	T17	3548
2	2843	True	13	90	2	4	1	model-2843.graphml	T12	3621
2	2844	True	13	90	2	4	1	model-2844.graphml	T17	4956
2	2845	True	13	90	2	4	1	model-2845.graphml	T30	2783
2	2846	True	13	90	2	4	1	model-2846.graphml	T33	2783
2	2847	True	13	90	2	4	1	model-2847.graphml	T33	6898
2	2848	True	13	90	2	4	1	model-2848.graphml	T17	3041
2	2849	True	13	90	2	4	1	model-2849.graphml	T12	3621
2	2850	True	13	90	2	4	1	model-2850.graphml	T17	3548
2	2851	True	13	95	2	4	1	model-2851.graphml	T30	2937
2	2852	True	13	95	2	4	1	model-2852.graphml	T33	2937
2	2853	True	13	95	2	4	1	model-2853.graphml	T30	2937
2	2854	True	13	95	2	4	1	model-2854.graphml	T17	2135
2	2855	True	13	95	2	4	1	model-2855.graphml	T17	3750
2	2856	True	13	95	2	4	1	model-2856.graphml	T30	11109
2	2857	True	13	95	2	4	1	model-2857.graphml	T17	5477
2	2858	True	13	95	2	4	1	model-2858.graphml	T17	9915
2	2859	True	13	95	2	4	1	model-2859.graphml	T17	3826
2	2860	True	13	95	2	4	1	model-2860.graphml	T30	2937
2	2861	True	13	98	2	4	1	model-2861.graphml	T12	2280
2	2862	True	13	98	2	4	1	model-2862.graphml	T30	3029
2	2863	True	13	98	2	4	1	model-2863.graphml	T17	3943
2	2864	True	13	98	2	4	1	model-2864.graphml	T30	2399
2	2865	True	13	98	2	4	1	model-2865.graphml	T30	3029
2	2866	True	13	98	2	4	1	model-2866.graphml	T12	5776
2	2867	True	13	98	2	4	1	model-2867.graphml	T33	2951
2	2868	True	13	98	2	4	1	model-2868.graphml	T17	5638
2	2869	True	13	98	2	4	1	model-2869.graphml	T33	11454
2	2870	True	13	98	2	4	1	model-2870.graphml	T30	3029
3	2871	True	13	50	2	4	1	model-2871.graphml	T43	4128
3	2872	True	13	50	2	4	1	model-2872.graphml	T18	1172
3	2873	True	13	50	2	4	1	model-2873.graphml	T18	1470
3	2874	True	13	50	2	4	1	model-2874.graphml	T12	2624
3	2875	True	13	50	2	4	1	model-2875.graphml	T43	2336
3	2876	True	13	50	2	4	1	model-2876.graphml	T37	2043
3	2877	True	13	50	2	4	1	model-2877.graphml	T24	4011
3	2878	True	13	50	2	4	1	model-2878.graphml	T18	1504
3	2879	True	13	50	2	4	1	model-2879.graphml	T18	2741
3	2880	True	13	50	2	4	1	model-2880.graphml	T24	1504
3	2881	True	13	60	2	4	1	model-2881.graphml	T18	1402
3	2882	True	13	60	2	4	1	model-2882.graphml	T37	4952
3	2883	True	13	60	2	4	1	model-2883.graphml	T40	3193
3	2884	True	13	60	2	4	1	model-2884.graphml	T24	1802
3	2885	True	13	60	2	4	1	model-2885.graphml	T37	2793
3	2886	True	13	60	2	4	1	model-2886.graphml	T37	2491
3	2887	True	13	60	2	4	1	model-2887.graphml	T37	4393
3	2888	True	13	60	2	4	1	model-2888.graphml	T24	1802
3	2889	True	13	60	2	4	1	model-2889.graphml	T40	4952
3	2890	True	13	60	2	4	1	model-2890.graphml	T40	4952
3	2891	True	13	70	2	4	1	model-2891.graphml	T37	5779
3	2892	True	13	70	2	4	1	model-2892.graphml	T24	2107
3	2893	True	13	70	2	4	1	model-2893.graphml	T24	5617
3	2894	True	13	70	2	4	1	model-2894.graphml	T24	5617
3	2895	True	13	70	2	4	1	model-2895.graphml	T24	2107
3	2896	True	13	70	2	4	1	model-2896.graphml	T24	2061
3	2897	True	13	70	2	4	1	model-2897.graphml	T37	5779
3	2898	True	13	70	2	4	1	model-2898.graphml	T43	2906
3	2899	True	13	70	2	4	1	model-2899.graphml	T12	5501
3	2900	True	13	70	2	4	1	model-2900.graphml	T24	3721
3	2901	True	13	80	2	4	1	model-2901.graphml	T12	4191
3	2902	True	13	80	2	4	1	model-2902.graphml	T43	6603
3	2903	True	13	80	2	4	1	model-2903.graphml	T24	2352
3	2904	True	13	80	2	4	1	model-2904.graphml	T40	3267
3	2905	True	13	80	2	4	1	model-2905.graphml	T18	2352
3	2906	True	13	80	2	4	1	model-2906.graphml	T18	3579
3	2907	True	13	80	2	4	1	model-2907.graphml	T43	2788
3	2908	True	13	80	2	4	1	model-2908.graphml	T43	5858
3	2909	True	13	80	2	4	1	model-2909.graphml	T24	2405
3	2910	True	13	80	2	4	1	model-2910.graphml	T37	3267
3	2911	True	13	90	2	4	1	model-2911.graphml	T43	7430
3	2912	True	13	90	2	4	1	model-2912.graphml	T18	4714
3	2913	True	13	90	2	4	1	model-2913.graphml	T37	3677
3	2914	True	13	90	2	4	1	model-2914.graphml	T18	4714
3	2915	True	13	90	2	4	1	model-2915.graphml	T43	3740
3	2916	True	13	90	2	4	1	model-2916.graphml	T24	7217
3	2917	True	13	90	2	4	1	model-2917.graphml	T37	3140
3	2918	True	13	90	2	4	1	model-2918.graphml	T40	3677
3	2919	True	13	90	2	4	1	model-2919.graphml	T40	7430
3	2920	True	13	90	2	4	1	model-2920.graphml	T37	4793
3	2921	True	13	95	2	4	1	model-2921.graphml	T40	14232
3	2922	True	13	95	2	4	1	model-2922.graphml	T40	4998
3	2923	True	13	95	2	4	1	model-2923.graphml	T40	3945
3	2924	True	13	95	2	4	1	model-2924.graphml	T12	5042
3	2925	True	13	95	2	4	1	model-2925.graphml	T18	8737
3	2926	True	13	95	2	4	1	model-2926.graphml	T24	8737
3	2927	True	13	95	2	4	1	model-2927.graphml	T18	7620
3	2928	True	13	95	2	4	1	model-2928.graphml	T24	2855
3	2929	True	13	95	2	4	1	model-2929.graphml	T43	3881
3	2930	True	13	95	2	4	1	model-2930.graphml	T12	4410
3	2931	True	13	98	2	4	1	model-2931.graphml	T43	4067
3	2932	True	13	98	2	4	1	model-2932.graphml	T37	4067
3	2933	True	13	98	2	4	1	model-2933.graphml	T43	12174
3	2934	True	13	98	2	4	1	model-2934.graphml	T12	2880
3	2935	True	13	98	2	4	1	model-2935.graphml	T18	7860
3	2936	True	13	98	2	4	1	model-2936.graphml	T24	2945
3	2937	True	13	98	2	4	1	model-2937.graphml	T37	12174
3	2938	True	13	98	2	4	1	model-2938.graphml	T18	2880
3	2939	True	13	98	2	4	1	model-2939.graphml	T40	4002
3	2940	True	13	98	2	4	1	model-2940.graphml	T43	4067
1	2941	True	13	50	2	4	2	model-2941.graphml	T38	903
1	2942	True	13	50	2	4	2	model-2942.graphml	T51	1495
1	2943	True	13	50	2	4	2	model-2943.graphml	T25	1923
1	2944	True	13	50	2	4	2	model-2944.graphml	T12	1923
1	2945	True	13	50	2	4	2	model-2945.graphml	T38	1923
1	2946	True	13	50	2	4	2	model-2946.graphml	T12	1495
1	2947	True	13	50	2	4	2	model-2947.graphml	T12	900
1	2948	True	13	50	2	4	2	model-2948.graphml	T12	1020
1	2949	True	13	50	2	4	2	model-2949.graphml	T51	1923
1	2950	True	13	50	2	4	2	model-2950.graphml	T12	1923
1	2951	True	13	60	2	4	2	model-2951.graphml	T51	1794
1	2952	True	13	60	2	4	2	model-2952.graphml	T51	1224
1	2953	True	13	60	2	4	2	model-2953.graphml	T51	1284
1	2954	True	13	60	2	4	2	model-2954.graphml	T38	1737
1	2955	True	13	60	2	4	2	model-2955.graphml	T12	2307
1	2956	True	13	60	2	4	2	model-2956.graphml	T25	1080
1	2957	True	13	60	2	4	2	model-2957.graphml	T12	1593
1	2958	True	13	60	2	4	2	model-2958.graphml	T25	2307
1	2959	True	13	60	2	4	2	model-2959.graphml	T12	1080
1	2960	True	13	60	2	4	2	model-2960.graphml	T25	2307
1	2961	True	13	70	2	4	2	model-2961.graphml	T51	2098
1	2962	True	13	70	2	4	2	model-2962.graphml	T51	1499
1	2963	True	13	70	2	4	2	model-2963.graphml	T51	2694
1	2964	True	13	70	2	4	2	model-2964.graphml	T51	1432
1	2965	True	13	70	2	4	2	model-2965.graphml	T25	1861
1	2966	True	13	70	2	4	2	model-2966.graphml	T25	1861
1	2967	True	13	70	2	4	2	model-2967.graphml	T12	2694
1	2968	True	13	70	2	4	2	model-2968.graphml	T12	2694
1	2969	True	13	70	2	4	2	model-2969.graphml	T25	1265
1	2970	True	13	70	2	4	2	model-2970.graphml	T51	2694
1	2971	True	13	80	2	4	2	model-2971.graphml	T12	3089
1	2972	True	13	80	2	4	2	model-2972.graphml	T38	3136
1	2973	True	13	80	2	4	2	model-2973.graphml	T25	3079
1	2974	True	13	80	2	4	2	model-2974.graphml	T25	2398
1	2975	True	13	80	2	4	2	model-2975.graphml	T51	2318
1	2976	True	13	80	2	4	2	model-2976.graphml	T51	3079
1	2977	True	13	80	2	4	2	model-2977.graphml	T25	2127
1	2978	True	13	80	2	4	2	model-2978.graphml	T25	3079
1	2979	True	13	80	2	4	2	model-2979.graphml	T51	2394
1	2980	True	13	80	2	4	2	model-2980.graphml	T25	3079
1	2981	True	13	90	2	4	2	model-2981.graphml	T12	1622
1	2982	True	13	90	2	4	2	model-2982.graphml	T38	2698
1	2983	True	13	90	2	4	2	model-2983.graphml	T38	3464
1	2984	True	13	90	2	4	2	model-2984.graphml	T25	1622
1	2985	True	13	90	2	4	2	model-2985.graphml	T25	1626
1	2986	True	13	90	2	4	2	model-2986.graphml	T38	6158
1	2987	True	13	90	2	4	2	model-2987.graphml	T51	2608
1	2988	True	13	90	2	4	2	model-2988.graphml	T51	1842
1	2989	True	13	90	2	4	2	model-2989.graphml	T25	2698
1	2990	True	13	90	2	4	2	model-2990.graphml	T38	2392
1	2991	True	13	95	2	4	2	model-2991.graphml	T25	2034
1	2992	True	13	95	2	4	2	model-2992.graphml	T38	1621
1	2993	True	13	95	2	4	2	model-2993.graphml	T38	6561
1	2994	True	13	95	2	4	2	model-2994.graphml	T12	1939
1	2995	True	13	95	2	4	2	model-2995.graphml	T12	2842
1	2996	True	13	95	2	4	2	model-2996.graphml	T12	3655
1	2997	True	13	95	2	4	2	model-2997.graphml	T51	2847
1	2998	True	13	95	2	4	2	model-2998.graphml	T51	3655
1	2999	True	13	95	2	4	2	model-2999.graphml	T12	2524
1	3000	True	13	95	2	4	2	model-3000.graphml	T25	1716
1	3001	True	13	98	2	4	2	model-3001.graphml	T51	3772
1	3002	True	13	98	2	4	2	model-3002.graphml	T38	1673
1	3003	True	13	98	2	4	2	model-3003.graphml	T38	3772
1	3004	True	13	98	2	4	2	model-3004.graphml	T51	3772
1	3005	True	13	98	2	4	2	model-3005.graphml	T38	1771
1	3006	True	13	98	2	4	2	model-3006.graphml	T51	8461
1	3007	True	13	98	2	4	2	model-3007.graphml	T12	2001
1	3008	True	13	98	2	4	2	model-3008.graphml	T25	2933
1	3009	True	13	98	2	4	2	model-3009.graphml	T51	2938
1	3010	True	13	98	2	4	2	model-3010.graphml	T25	3772
2	3011	True	13	50	2	4	2	model-3011.graphml	T37	3804
2	3012	True	13	50	2	4	2	model-3012.graphml	T12	3033
2	3013	True	13	50	2	4	2	model-3013.graphml	T12	2612
2	3014	True	13	50	2	4	2	model-3014.graphml	T33	2324
2	3015	True	13	50	2	4	2	model-3015.graphml	T33	3804
2	3016	True	13	50	2	4	2	model-3016.graphml	T20	735
2	3017	True	13	50	2	4	2	model-3017.graphml	T33	3804
2	3018	True	13	50	2	4	2	model-3018.graphml	T20	3095
2	3019	True	13	50	2	4	2	model-3019.graphml	T20	3228
2	3020	True	13	50	2	4	2	model-3020.graphml	T20	3228
2	3021	True	13	60	2	4	2	model-3021.graphml	T37	4565
2	3022	True	13	60	2	4	2	model-3022.graphml	T12	3640
2	3023	True	13	60	2	4	2	model-3023.graphml	T12	3640
2	3024	True	13	60	2	4	2	model-3024.graphml	T33	2300
