Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Mixed	Time
2	73	True	13	50	0	2	0	model-73.graphml	SCHED	0.03030384900000005
2	74	True	13	50	0	2	0	model-74.graphml	SCHED	0.030752097999999783
2	75	True	13	50	0	2	0	model-75.graphml	SCHED	0.030395049000000007
2	76	True	13	50	0	2	0	model-76.graphml	SCHED	0.030712781000000078
2	77	True	13	50	0	2	0	model-77.graphml	SCHED	0.030178115000000005
2	78	True	13	50	0	2	0	model-78.graphml	SCHED	0.030532784000000035
2	79	True	13	50	0	2	0	model-79.graphml	SCHED	0.03025675200000011
2	80	True	13	50	0	2	0	model-80.graphml	SCHED	0.030275303999999892
2	81	True	13	60	0	2	0	model-81.graphml	SCHED	0.030199743999999917
2	82	True	13	60	0	2	0	model-82.graphml	SCHED	0.03033773499999981
2	83	True	13	60	0	2	0	model-83.graphml	SCHED	0.03037554000000009
2	84	True	13	60	0	2	0	model-84.graphml	SCHED	0.030314410999999986
2	85	True	13	60	0	2	0	model-85.graphml	SCHED	0.030779115999999718
2	86	True	13	60	0	2	0	model-86.graphml	SCHED	0.03026710399999999
2	87	True	13	60	0	2	0	model-87.graphml	SCHED	0.03086055700000001
2	88	True	13	60	0	2	0	model-88.graphml	SCHED	0.03026290800000009
2	89	True	13	60	0	2	0	model-89.graphml	SCHED	0.03104820599999991
2	90	True	13	60	0	2	0	model-90.graphml	SCHED	0.030569336999999752
2	91	True	13	70	0	2	0	model-91.graphml	SCHED	0.030846402999999967
2	92	True	13	70	0	2	0	model-92.graphml	SCHED	0.030283614000000014
2	93	True	13	70	0	2	0	model-93.graphml	SCHED	0.03096361000000014
2	94	True	13	70	0	2	0	model-94.graphml	SCHED	0.030112222000000077
2	95	True	13	70	0	2	0	model-95.graphml	SCHED	0.030404626000000157
2	96	True	13	70	0	2	0	model-96.graphml	SCHED	0.030244600000000066
2	97	True	13	70	0	2	0	model-97.graphml	SCHED	0.0303241949999995
2	98	True	13	70	0	2	0	model-98.graphml	SCHED	0.030471602999999625
2	99	True	13	70	0	2	0	model-99.graphml	SCHED	0.030139095000000005
2	100	True	13	70	0	2	0	model-100.graphml	SCHED	0.03017515399999926
