Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
2	128	True	13	95	0	2	0	model-128.graphml	SCHED	0.07396604500000059
2	129	True	13	95	0	2	0	model-129.graphml	SCHED	0.06011958900000014
2	130	True	13	95	0	2	0	model-130.graphml	SCHED	0.04364187000000008
2	131	True	13	98	0	2	0	model-131.graphml	SCHED	0.045909513999999874
2	132	True	13	98	0	2	0	model-132.graphml	SCHED	0.045012607000000315
2	133	True	13	98	0	2	0	model-133.graphml	SCHED	0.05882407100000009
2	134	True	13	98	0	2	0	model-134.graphml	SCHED	0.045147850999999406
2	135	True	13	98	0	2	0	model-135.graphml	SCHED	0.04461402999999997
2	136	True	13	98	0	2	0	model-136.graphml	SCHED	0.2867785499999993
2	137	True	13	98	0	2	0	model-137.graphml	SCHED	0.04540746099999993
2	138	True	13	98	0	2	0	model-138.graphml	SCHED	0.0449735819999999
2	139	True	13	98	0	2	0	model-139.graphml	SCHED	0.06103112899999985
2	140	True	13	98	0	2	0	model-140.graphml	SCHED	0.059225343000000485
1	141	True	13	50	0	2	1	model-141.graphml	SCHED	0.029766127999999448
1	142	True	13	50	0	2	1	model-142.graphml	SCHED	0.029345394999999996
1	143	True	13	50	0	2	1	model-143.graphml	SCHED	0.029527336000000126
1	144	True	13	50	0	2	1	model-144.graphml	SCHED	0.02961782700000004
1	145	True	13	50	0	2	1	model-145.graphml	SCHED	0.02936384199999953
1	146	True	13	50	0	2	1	model-146.graphml	SCHED	0.029421665000000097
1	147	True	13	50	0	2	1	model-147.graphml	SCHED	0.029647402000000156
1	148	True	13	50	0	2	1	model-148.graphml	SCHED	0.029443543999999378
1	149	True	13	50	0	2	1	model-149.graphml	SCHED	0.029700678000000202
1	150	True	13	50	0	2	1	model-150.graphml	SCHED	0.02911107799999968
1	151	True	13	60	0	2	1	model-151.graphml	SCHED	0.029570518999999962
1	152	True	13	60	0	2	1	model-152.graphml	SCHED	0.03774168800000055
1	153	True	13	60	0	2	1	model-153.graphml	SCHED	0.029470166000000297
1	154	True	13	60	0	2	1	model-154.graphml	SCHED	0.02930073399999955
1	155	True	13	60	0	2	1	model-155.graphml	SCHED	0.029512266999999426
1	156	True	13	60	0	2	1	model-156.graphml	SCHED	0.029399687999999813
1	157	True	13	60	0	2	1	model-157.graphml	SCHED	0.029578203999999886
1	158	True	13	60	0	2	1	model-158.graphml	SCHED	0.029105241999999976
1	159	True	13	60	0	2	1	model-159.graphml	SCHED	0.02943609500000033
1	160	True	13	60	0	2	1	model-160.graphml	SCHED	0.029501672000000312
1	161	True	13	70	0	2	1	model-161.graphml	SCHED	0.029394630000000532
1	162	True	13	70	0	2	1	model-162.graphml	SCHED	0.029602303999999968
1	163	True	13	70	0	2	1	model-163.graphml	SCHED	0.029812874999999295
1	164	True	13	70	0	2	1	model-164.graphml	SCHED	0.029612305999999755
1	165	True	13	70	0	2	1	model-165.graphml	SCHED	0.029535352999999986
1	166	True	13	70	0	2	1	model-166.graphml	SCHED	0.029762014000000114
1	167	True	13	70	0	2	1	model-167.graphml	SCHED	0.0296985430000003
1	168	True	13	70	0	2	1	model-168.graphml	SCHED	0.029760942000000234
