Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	CPA	Time
1	15261	False	13	50	0	2	1	model-15261.graphml	UNSCHED	10.85490826900002
1	15262	False	13	50	0	2	1	model-15262.graphml	UNSCHED	9.242586906999975
1	15263	False	13	50	0	2	1	model-15263.graphml	UNSCHED	13.585132321000003
1	15264	False	13	50	0	2	1	model-15264.graphml	UNSCHED	10.188885812000024
1	15265	False	13	50	0	2	1	model-15265.graphml	UNSCHED	4.143833907000044
1	15266	False	13	50	0	2	1	model-15266.graphml	UNSCHED	17.799645795999993
1	15267	False	13	50	0	2	1	model-15267.graphml	UNSCHED	9.05981018
1	15268	False	13	50	0	2	1	model-15268.graphml	UNSCHED	15.318381207000016
1	15269	False	13	50	0	2	1	model-15269.graphml	UNSCHED	41.86686091800004
1	15270	False	13	50	0	2	1	model-15270.graphml	UNSCHED	10.629400445999977
1	15271	False	13	60	0	2	1	model-15271.graphml	UNSCHED	4.205640020000033
1	15272	False	13	60	0	2	1	model-15272.graphml	UNSCHED	5.177052550999974
1	15273	False	13	60	0	2	1	model-15273.graphml	UNSCHED	3.7308650129999705
1	15274	False	13	60	0	2	1	model-15274.graphml	UNSCHED	6.586942106000038
1	15275	False	13	60	0	2	1	model-15275.graphml	UNSCHED	2.029751354000041
1	15276	False	13	60	0	2	1	model-15276.graphml	UNSCHED	6.612559215999909
1	15277	False	13	60	0	2	1	model-15277.graphml	UNSCHED	6.420587471999966
1	15278	False	13	60	0	2	1	model-15278.graphml	UNSCHED	3.5353651940000645
1	15279	False	13	60	0	2	1	model-15279.graphml	UNSCHED	2.772259727000005
1	15280	False	13	60	0	2	1	model-15280.graphml	UNSCHED	3.129317829999991
1	15281	False	13	70	0	2	1	model-15281.graphml	UNSCHED	1.9360953089999384
1	15282	False	13	70	0	2	1	model-15282.graphml	UNSCHED	1.454522298000029
1	15283	False	13	70	0	2	1	model-15283.graphml	UNSCHED	5.6032804239999905
1	15284	False	13	70	0	2	1	model-15284.graphml	UNSCHED	0.6378980150000189
1	15285	False	13	70	0	2	1	model-15285.graphml	UNSCHED	0.6988415539999551
1	15286	False	13	70	0	2	1	model-15286.graphml	UNSCHED	1.869988004999982
1	15287	False	13	70	0	2	1	model-15287.graphml	UNSCHED	4.455020084000012
1	15288	False	13	70	0	2	1	model-15288.graphml	UNSCHED	1.5090342180000107
1	15289	False	13	70	0	2	1	model-15289.graphml	UNSCHED	3.813872928999899
1	15290	False	13	70	0	2	1	model-15290.graphml	UNSCHED	2.0179816970000957
1	15291	False	13	80	0	2	1	model-15291.graphml	UNSCHED	1.6143837110000732
1	15292	False	13	80	0	2	1	model-15292.graphml	UNSCHED	1.5422951250000096
1	15293	False	13	80	0	2	1	model-15293.graphml	UNSCHED	0.44924720500000603
1	15294	False	13	80	0	2	1	model-15294.graphml	UNSCHED	0.37398921499993776
1	15295	False	13	80	0	2	1	model-15295.graphml	UNSCHED	1.0348127740001019
1	15296	False	13	80	0	2	1	model-15296.graphml	UNSCHED	2.243243301999996
1	15297	False	13	80	0	2	1	model-15297.graphml	UNSCHED	1.3954417090000106
1	15298	False	13	80	0	2	1	model-15298.graphml	UNSCHED	2.441619255999967
1	15299	False	13	80	0	2	1	model-15299.graphml	UNSCHED	1.99338630200009
1	15300	False	13	80	0	2	1	model-15300.graphml	UNSCHED	2.4001370280000174
1	15301	False	13	90	0	2	1	model-15301.graphml	UNSCHED	0.2881419319999168
1	15302	False	13	90	0	2	1	model-15302.graphml	UNSCHED	0.4304889989999765
1	15303	False	13	90	0	2	1	model-15303.graphml	UNSCHED	0.6294569330000286
1	15304	False	13	90	0	2	1	model-15304.graphml	UNSCHED	3.4994106670000065
1	15305	False	13	90	0	2	1	model-15305.graphml	UNSCHED	1.687635408999995
1	15306	False	13	90	0	2	1	model-15306.graphml	UNSCHED	1.173276929999929
1	15307	False	13	90	0	2	1	model-15307.graphml	UNSCHED	0.8524360599999454
1	15308	False	13	90	0	2	1	model-15308.graphml	UNSCHED	3.4182694070000252
1	15309	False	13	90	0	2	1	model-15309.graphml	UNSCHED	0.3072432500000559
1	15310	False	13	90	0	2	1	model-15310.graphml	UNSCHED	0.4180521939999835
1	15311	False	13	95	0	2	1	model-15311.graphml	UNSCHED	2.5276614540000537
1	15312	False	13	95	0	2	1	model-15312.graphml	UNSCHED	0.1852584250000291
1	15313	False	13	95	0	2	1	model-15313.graphml	UNSCHED	1.3603399630000013
1	15314	False	13	95	0	2	1	model-15314.graphml	UNSCHED	1.8288788390000263
1	15315	False	13	95	0	2	1	model-15315.graphml	UNSCHED	0.3035410289999163
1	15316	False	13	95	0	2	1	model-15316.graphml	UNSCHED	0.18131831100004092
1	15317	False	13	95	0	2	1	model-15317.graphml	UNSCHED	1.0160644479999519
1	15318	False	13	95	0	2	1	model-15318.graphml	UNSCHED	0.7146077859999878
1	15319	False	13	95	0	2	1	model-15319.graphml	UNSCHED	0.6829531629999792
1	15320	False	13	95	0	2	1	model-15320.graphml	UNSCHED	1.1400421950000919
1	15321	False	13	98	0	2	1	model-15321.graphml	UNSCHED	1.0576111850000416
1	15322	False	13	98	0	2	1	model-15322.graphml	UNSCHED	1.0849268309999616
1	15323	False	13	98	0	2	1	model-15323.graphml	UNSCHED	0.3233438039999328
1	15324	False	13	98	0	2	1	model-15324.graphml	UNSCHED	0.2914946539999619
1	15325	False	13	98	0	2	1	model-15325.graphml	UNSCHED	0.2498709899999767
1	15326	False	13	98	0	2	1	model-15326.graphml	UNSCHED	0.4658020110000507
1	15327	False	13	98	0	2	1	model-15327.graphml	UNSCHED	1.4430825649999406
1	15328	False	13	98	0	2	1	model-15328.graphml	UNSCHED	0.42212346400003753
1	15329	False	13	98	0	2	1	model-15329.graphml	UNSCHED	0.15453556900001786
1	15330	False	13	98	0	2	1	model-15330.graphml	UNSCHED	0.25565861899997344
2	15331	False	13	50	0	2	1	model-15331.graphml	UNSCHED	1.9438835009999593
2	15332	False	13	50	0	2	1	model-15332.graphml	UNSCHED	2.8066778500000282
2	15333	False	13	50	0	2	1	model-15333.graphml	UNSCHED	0.9080200450000575
2	15334	False	13	50	0	2	1	model-15334.graphml	UNSCHED	18.507581671000025
2	15335	False	13	50	0	2	1	model-15335.graphml	UNSCHED	2.332496299000013
