Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Uniform	Time
2	117	False	13	90	0	2	0	model-117.graphml	SCHED	0.04003705299999982
2	118	False	13	90	0	2	0	model-118.graphml	SCHED	0.06666261699999954
2	119	False	13	90	0	2	0	model-119.graphml	SCHED	0.05256016799999941
2	120	False	13	90	0	2	0	model-120.graphml	SCHED	0.08011276000000045
2	121	False	13	95	0	2	0	model-121.graphml	SCHED	0.053071301000000126
2	122	False	13	95	0	2	0	model-122.graphml	SCHED	0.05301782600000049
2	123	False	13	95	0	2	0	model-123.graphml	SCHED	0.04035148799999977
2	124	False	13	95	0	2	0	model-124.graphml	SCHED	0.052845811000000076
2	125	False	13	95	0	2	0	model-125.graphml	SCHED	0.052503276000000376
2	126	False	13	95	0	2	0	model-126.graphml	SCHED	0.3101036069999994
2	127	False	13	95	0	2	0	model-127.graphml	SCHED	0.05483757600000061
2	128	False	13	95	0	2	0	model-128.graphml	SCHED	0.05447568999999941
2	129	False	13	95	0	2	0	model-129.graphml	SCHED	0.05249795800000001
2	130	False	13	95	0	2	0	model-130.graphml	SCHED	0.07012488599999944
2	131	False	13	98	0	2	0	model-131.graphml	SCHED	0.040734523000000245
2	132	False	13	98	0	2	0	model-132.graphml	SCHED	0.06808771900000021
2	133	False	13	98	0	2	0	model-133.graphml	SCHED	0.0541252830000003
2	134	False	13	98	0	2	0	model-134.graphml	SCHED	0.05490189500000042
2	135	False	13	98	0	2	0	model-135.graphml	SCHED	0.055642733
2	136	False	13	98	0	2	0	model-136.graphml	SCHED	0.15132764700000045
2	137	False	13	98	0	2	0	model-137.graphml	SCHED	0.041436248999999314
2	138	False	13	98	0	2	0	model-138.graphml	SCHED	0.04819778799999952
2	139	False	13	98	0	2	0	model-139.graphml	SCHED	0.0618800300000002
2	140	False	13	98	0	2	0	model-140.graphml	SCHED	0.056228049000000446
1	141	False	13	50	0	2	1	model-141.graphml	SCHED	0.02794908299999932
1	142	False	13	50	0	2	1	model-142.graphml	SCHED	0.028519433000000483
1	143	False	13	50	0	2	1	model-143.graphml	SCHED	0.027658361000000298
1	144	False	13	50	0	2	1	model-144.graphml	SCHED	0.02848761500000041
1	145	False	13	50	0	2	1	model-145.graphml	SCHED	0.027802788999999883
1	146	False	13	50	0	2	1	model-146.graphml	SCHED	0.02731823099999975
1	147	False	13	50	0	2	1	model-147.graphml	SCHED	0.027829847999999657
1	148	False	13	50	0	2	1	model-148.graphml	SCHED	0.02810811500000021
1	149	False	13	50	0	2	1	model-149.graphml	SCHED	0.028688915000000037
1	150	False	13	50	0	2	1	model-150.graphml	SCHED	0.0279542140000002
1	151	False	13	60	0	2	1	model-151.graphml	SCHED	0.02809343799999997
1	152	False	13	60	0	2	1	model-152.graphml	SCHED	0.02753757400000012
1	153	False	13	60	0	2	1	model-153.graphml	SCHED	0.027600254000000213
1	154	False	13	60	0	2	1	model-154.graphml	SCHED	0.027906620999999632
1	155	False	13	60	0	2	1	model-155.graphml	SCHED	0.02753688299999979
1	156	False	13	60	0	2	1	model-156.graphml	SCHED	0.027537128999999716
1	157	False	13	60	0	2	1	model-157.graphml	SCHED	0.027907096999999936
1	158	False	13	60	0	2	1	model-158.graphml	SCHED	0.027660878999999916
1	159	False	13	60	0	2	1	model-159.graphml	SCHED	0.02769301399999957
1	160	False	13	60	0	2	1	model-160.graphml	SCHED	0.02792706999999961
1	161	False	13	70	0	2	1	model-161.graphml	SCHED	0.027601033999999913
1	162	False	13	70	0	2	1	model-162.graphml	SCHED	0.027523337999999953
1	163	False	13	70	0	2	1	model-163.graphml	SCHED	0.02737616799999998
1	164	False	13	70	0	2	1	model-164.graphml	SCHED	0.02744586499999979
1	165	False	13	70	0	2	1	model-165.graphml	SCHED	0.028256175000000106
1	166	False	13	70	0	2	1	model-166.graphml	SCHED	0.028161411000000136
1	167	False	13	70	0	2	1	model-167.graphml	SCHED	0.027583439999999904
1	168	False	13	70	0	2	1	model-168.graphml	SCHED	0.02746839599999973
1	169	False	13	70	0	2	1	model-169.graphml	SCHED	0.027851465999999547
1	170	False	13	70	0	2	1	model-170.graphml	SCHED	0.02800631599999992
1	171	False	13	80	0	2	1	model-171.graphml	SCHED	0.027741538999999982
1	172	False	13	80	0	2	1	model-172.graphml	SCHED	0.027413796000000268
1	173	False	13	80	0	2	1	model-173.graphml	SCHED	0.0277843519999994
1	174	False	13	80	0	2	1	model-174.graphml	SCHED	0.027362062999999992
1	175	False	13	80	0	2	1	model-175.graphml	SCHED	0.02743868899999935
1	176	False	13	80	0	2	1	model-176.graphml	SCHED	0.02775873100000048
1	177	False	13	80	0	2	1	model-177.graphml	SCHED	0.027692769000001505
1	178	False	13	80	0	2	1	model-178.graphml	SCHED	0.02800049399999871
1	179	False	13	80	0	2	1	model-179.graphml	SCHED	0.027634945000000855
1	180	False	13	80	0	2	1	model-180.graphml	SCHED	0.027774295000000393
1	181	False	13	90	0	2	1	model-181.graphml	SCHED	0.027598510999998993
1	182	False	13	90	0	2	1	model-182.graphml	SCHED	0.027581404000001086
1	183	False	13	90	0	2	1	model-183.graphml	SCHED	0.027776992999999806
1	184	False	13	90	0	2	1	model-184.graphml	SCHED	0.027912874000000087
1	185	False	13	90	0	2	1	model-185.graphml	SCHED	0.028040226999999973
1	186	False	13	90	0	2	1	model-186.graphml	SCHED	0.027920639999999608
1	187	False	13	90	0	2	1	model-187.graphml	SCHED	0.027828656000000507
1	188	False	13	90	0	2	1	model-188.graphml	SCHED	0.0276671860000004
1	189	False	13	90	0	2	1	model-189.graphml	SCHED	0.027768528999999376
1	190	False	13	90	0	2	1	model-190.graphml	SCHED	0.02773607399999989
1	191	False	13	95	0	2	1	model-191.graphml	SCHED	0.02822963999999928
1	192	False	13	95	0	2	1	model-192.graphml	SCHED	0.028097168000000394
1	193	False	13	95	0	2	1	model-193.graphml	SCHED	0.0279923610000008
1	194	False	13	95	0	2	1	model-194.graphml	SCHED	0.028629345000000583
1	195	False	13	95	0	2	1	model-195.graphml	SCHED	0.028245199000000554
1	196	False	13	95	0	2	1	model-196.graphml	SCHED	0.027367484999999192
1	197	False	13	95	0	2	1	model-197.graphml	SCHED	0.027813539000000276
1	198	False	13	95	0	2	1	model-198.graphml	SCHED	0.03240485799999959
1	199	False	13	95	0	2	1	model-199.graphml	SCHED	0.027874592999999948
1	200	False	13	95	0	2	1	model-200.graphml	SCHED	0.028202634999999532
1	201	False	13	98	0	2	1	model-201.graphml	SCHED	0.03046160499999928
1	202	False	13	98	0	2	1	model-202.graphml	SCHED	0.030438859000000207
1	203	False	13	98	0	2	1	model-203.graphml	SCHED	0.037884248999999315
1	204	False	13	98	0	2	1	model-204.graphml	SCHED	0.047720556999999886
1	205	False	13	98	0	2	1	model-205.graphml	SCHED	0.06760438399999913
1	206	False	13	98	0	2	1	model-206.graphml	SCHED	0.04096947799999917
1	207	False	13	98	0	2	1	model-207.graphml	SCHED	0.03390407899999914
1	208	False	13	98	0	2	1	model-208.graphml	SCHED	0.030475204000000033
1	209	False	13	98	0	2	1	model-209.graphml	SCHED	0.029503465999999534
1	210	False	13	98	0	2	1	model-210.graphml	SCHED	0.029893924999999655
2	211	False	13	50	0	2	1	model-211.graphml	SCHED	0.052295159999999896
2	212	False	13	50	0	2	1	model-212.graphml	SCHED	0.05284154799999996
2	213	False	13	50	0	2	1	model-213.graphml	SCHED	0.05284828299999944
2	214	False	13	50	0	2	1	model-214.graphml	SCHED	0.03945517799999898
2	215	False	13	50	0	2	1	model-215.graphml	SCHED	0.05881904399999982
2	216	False	13	50	0	2	1	model-216.graphml	SCHED	0.039145430999999675
2	217	False	13	50	0	2	1	model-217.graphml	SCHED	0.05276686899999916
2	218	False	13	50	0	2	1	model-218.graphml	SCHED	0.05329258300000106
2	219	False	13	50	0	2	1	model-219.graphml	SCHED	0.05263687700000119
2	220	False	13	50	0	2	1	model-220.graphml	SCHED	0.05267608899999843
2	221	False	13	60	0	2	1	model-221.graphml	SCHED	0.052719674999998745
2	222	False	13	60	0	2	1	model-222.graphml	SCHED	0.053225552000000675
2	223	False	13	60	0	2	1	model-223.graphml	SCHED	0.0524648489999997
