Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	CPA	Time
1	59	True	13	95	0	2	0	model-59.graphml	UNSCHED	0.6842033780000065
1	60	True	13	95	0	2	0	model-60.graphml	UNSCHED	1.079826421000007
1	61	True	13	98	0	2	0	model-61.graphml	UNSCHED	0.339899183
1	62	True	13	98	0	2	0	model-62.graphml	UNSCHED	1.0510084300000244
1	63	True	13	98	0	2	0	model-63.graphml	UNSCHED	0.3538428470000099
1	64	True	13	98	0	2	0	model-64.graphml	UNSCHED	0.5609292690000416
1	65	True	13	98	0	2	0	model-65.graphml	UNSCHED	1.7129643659999942
1	66	True	13	98	0	2	0	model-66.graphml	UNSCHED	0.26083755799999153
1	67	True	13	98	0	2	0	model-67.graphml	UNSCHED	0.4298748269999919
1	68	True	13	98	0	2	0	model-68.graphml	UNSCHED	4.702877315000023
1	69	True	13	98	0	2	0	model-69.graphml	UNSCHED	4.4333235450000075
1	70	True	13	98	0	2	0	model-70.graphml	UNSCHED	2.1965058159999558
2	71	True	13	50	0	2	0	model-71.graphml	UNSCHED	7.009914532000039
2	72	True	13	50	0	2	0	model-72.graphml	UNSCHED	12.377527734000012
2	73	True	13	50	0	2	0	model-73.graphml	UNSCHED	5.401203667000004
2	74	True	13	50	0	2	0	model-74.graphml	UNSCHED	18.11556534200008
2	75	True	13	50	0	2	0	model-75.graphml	UNSCHED	4.1858374279999
2	76	True	13	50	0	2	0	model-76.graphml	UNSCHED	34.011201578000055
2	77	True	13	50	0	2	0	model-77.graphml	UNSCHED	2.333777631000089
2	78	True	13	50	0	2	0	model-78.graphml	UNSCHED	12.069670606000045
2	79	True	13	50	0	2	0	model-79.graphml	UNSCHED	3.959091572000034
2	80	True	13	50	0	2	0	model-80.graphml	UNSCHED	1.6993692399998963
2	81	True	13	60	0	2	0	model-81.graphml	UNSCHED	9.445970316999933
2	82	True	13	60	0	2	0	model-82.graphml	UNSCHED	5.528991969999993
2	83	True	13	60	0	2	0	model-83.graphml	UNSCHED	5.300796967999986
2	84	True	13	60	0	2	0	model-84.graphml	UNSCHED	23.22011829400003
2	85	True	13	60	0	2	0	model-85.graphml	UNSCHED	4.411109232000058
2	86	True	13	60	0	2	0	model-86.graphml	UNSCHED	7.667136262999975
2	87	True	13	60	0	2	0	model-87.graphml	UNSCHED	3.219446748999985
2	88	True	13	60	0	2	0	model-88.graphml	UNSCHED	3.164232562000052
2	89	True	13	60	0	2	0	model-89.graphml	UNSCHED	0.6998526329999777
2	90	True	13	60	0	2	0	model-90.graphml	UNSCHED	1.6663382059999776
2	91	True	13	70	0	2	0	model-91.graphml	UNSCHED	2.3856423789999326
2	92	True	13	70	0	2	0	model-92.graphml	UNSCHED	3.407194741000012
2	93	True	13	70	0	2	0	model-93.graphml	UNSCHED	2.2377717240000266
2	94	True	13	70	0	2	0	model-94.graphml	UNSCHED	4.479570366000075
2	95	True	13	70	0	2	0	model-95.graphml	UNSCHED	0.4322604170000659
2	96	True	13	70	0	2	0	model-96.graphml	UNSCHED	0.2967852120000316
2	97	True	13	70	0	2	0	model-97.graphml	UNSCHED	1.020305255999915
2	98	True	13	70	0	2	0	model-98.graphml	UNSCHED	3.6452569239999093
2	99	True	13	70	0	2	0	model-99.graphml	UNSCHED	0.6721191650000264
2	100	True	13	70	0	2	0	model-100.graphml	UNSCHED	0.39724641600002997
2	101	True	13	80	0	2	0	model-101.graphml	UNSCHED	0.26882406799995806
2	102	True	13	80	0	2	0	model-102.graphml	UNSCHED	0.26134631000002173
2	103	True	13	80	0	2	0	model-103.graphml	UNSCHED	0.9911791050000147
2	104	True	13	80	0	2	0	model-104.graphml	UNSCHED	0.40998114100000294
2	105	True	13	80	0	2	0	model-105.graphml	UNSCHED	0.26568004399996425
2	106	True	13	80	0	2	0	model-106.graphml	UNSCHED	0.44112086500001624
2	107	True	13	80	0	2	0	model-107.graphml	UNSCHED	0.2683842950000326
2	108	True	13	80	0	2	0	model-108.graphml	UNSCHED	0.25229369299995597
2	109	True	13	80	0	2	0	model-109.graphml	UNSCHED	5.430740983999954
2	110	True	13	80	0	2	0	model-110.graphml	UNSCHED	0.2274902330000259
2	111	True	13	90	0	2	0	model-111.graphml	UNSCHED	0.35048069000004034
2	112	True	13	90	0	2	0	model-112.graphml	UNSCHED	0.23040896500003782
2	113	True	13	90	0	2	0	model-113.graphml	UNSCHED	0.6221590830000423
2	114	True	13	90	0	2	0	model-114.graphml	UNSCHED	0.22966310000003887
2	115	True	13	90	0	2	0	model-115.graphml	UNSCHED	2.621664004000081
2	116	True	13	90	0	2	0	model-116.graphml	UNSCHED	0.4090412740000602
2	117	True	13	90	0	2	0	model-117.graphml	UNSCHED	0.22928504100002556
2	118	True	13	90	0	2	0	model-118.graphml	UNSCHED	0.2623808869999493
2	119	True	13	90	0	2	0	model-119.graphml	UNSCHED	0.6668916080000145
2	120	True	13	90	0	2	0	model-120.graphml	UNSCHED	1.2791455650000216
2	121	True	13	95	0	2	0	model-121.graphml	UNSCHED	0.15946913100003712
2	122	True	13	95	0	2	0	model-122.graphml	UNSCHED	3.117569204000006
2	123	True	13	95	0	2	0	model-123.graphml	UNSCHED	0.3666106639999498
2	124	True	13	95	0	2	0	model-124.graphml	UNSCHED	3.1285249520000207
2	125	True	13	95	0	2	0	model-125.graphml	UNSCHED	0.856311589000029
2	126	True	13	95	0	2	0	model-126.graphml	UNSCHED	0.8505452420000665
2	127	True	13	95	0	2	0	model-127.graphml	UNSCHED	0.35095325600002525
2	128	True	13	95	0	2	0	model-128.graphml	UNSCHED	0.2701686890000019
2	129	True	13	95	0	2	0	model-129.graphml	UNSCHED	0.23618759299995418
2	130	True	13	95	0	2	0	model-130.graphml	UNSCHED	0.48390037100000427
2	131	True	13	98	0	2	0	model-131.graphml	UNSCHED	1.3615182649999724
2	132	True	13	98	0	2	0	model-132.graphml	UNSCHED	0.3994822539999632
2	133	True	13	98	0	2	0	model-133.graphml	UNSCHED	0.1559392949999392
2	134	True	13	98	0	2	0	model-134.graphml	UNSCHED	2.7774866089999932
2	135	True	13	98	0	2	0	model-135.graphml	UNSCHED	2.880819312000085
