Branching	Index	Inherit	Length	Load	Nesting	Number	Sharing	filename	Path	CPA
4	33741	True	5	50	1	8	2	model-33741.graphml	T18	70309
4	33742	True	5	50	1	8	2	model-33742.graphml	T14	88152
4	33746	True	5	50	1	8	2	model-33746.graphml	T4	20404
4	33748	True	5	50	1	8	2	model-33748.graphml	T16	10154
4	33749	True	5	50	1	8	2	model-33749.graphml	T4	24270
4	33750	True	5	50	1	8	2	model-33750.graphml	T16	58793
4	33776	True	5	80	1	8	2	model-33776.graphml	T7	97947
4	33777	True	5	80	1	8	2	model-33777.graphml	T6	88644
4	33812	True	5	50	2	8	0	model-33812.graphml	T21	35024
4	33816	True	5	50	2	8	0	model-33816.graphml	T15	78500
4	33817	True	5	50	2	8	0	model-33817.graphml	T21	10906
4	33819	True	5	50	2	8	0	model-33819.graphml	T6	4393
4	33821	True	5	60	2	8	0	model-33821.graphml	T6	19043
4	33830	True	5	60	2	8	0	model-33830.graphml	T18	69711
4	33838	True	5	70	2	8	0	model-33838.graphml	T4	108690
4	33846	True	5	80	2	8	0	model-33846.graphml	T18	108006
4	33881	True	5	50	2	8	1	model-33881.graphml	T5	20427
4	33882	True	5	50	2	8	1	model-33882.graphml	T6	29185
4	33883	True	5	50	2	8	1	model-33883.graphml	T6	25230
4	33884	True	5	50	2	8	1	model-33884.graphml	T18	3037
4	33888	True	5	50	2	8	1	model-33888.graphml	T18	33239
4	33895	True	5	60	2	8	1	model-33895.graphml	T6	7841
4	33897	True	5	60	2	8	1	model-33897.graphml	T12	35104
4	33902	True	5	70	2	8	1	model-33902.graphml	T5	10409
4	33954	True	5	50	2	8	2	model-33954.graphml	T18	30355
4	33959	True	5	50	2	8	2	model-33959.graphml	T4	19107
4	33960	True	5	50	2	8	2	model-33960.graphml	T7	59746
4	33966	True	5	60	2	8	2	model-33966.graphml	T18	27470
4	33977	True	5	70	2	8	2	model-33977.graphml	T7	28918
4	33983	True	5	80	2	8	2	model-33983.graphml	T16	15802
4	33984	True	5	80	2	8	2	model-33984.graphml	T5	28604
4	33994	True	5	90	2	8	2	model-33994.graphml	T18	141717
4	33998	True	5	90	2	8	2	model-33998.graphml	T12	32962
4	34000	True	5	90	2	8	2	model-34000.graphml	T18	124485
